annotation.is_fraud,annotation.fraud_type,annotation.fraud_labels.transaction_upi_fraud,annotation.fraud_labels.transaction_card_fraud,annotation.fraud_labels.transaction_bank_transfer,annotation.fraud_labels.commerce_nondelivery,annotation.fraud_labels.commerce_fake_seller,annotation.fraud_labels.credential_phishing,annotation.fraud_labels.social_authority_scam,annotation.fraud_labels.social_urgency_scam,annotation.fraud_labels.meta_victim_story,annotation.fraud_labels.meta_fraud_question,annotation.key_features.payment_method,annotation.key_features.fraud_channel,annotation.key_features.victim_action,annotation.key_features.request_type,annotation.key_features.impersonated_entity,annotation.key_features.amount_mentioned,annotation.key_features.currency,annotation.key_features.urgency_level,annotation.psychological_tactics.urgency,annotation.psychological_tactics.fear,annotation.psychological_tactics.authority,annotation.psychological_tactics.reward,annotation.key_features.amount_normalized,annotation.key_features.has_amount
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,sms,none,credential,unknown,unknown,unknown,0.9,1.0,1.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,unknown,sent_money,payment,none,unknown,EUR,0.9,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,email,sent_money,payment,title_company,30000,unknown,1.0,1.0,1.0,1.0,0.0,30000.0,1
1,social_engineering,0,0,0,0,0,1,1,1,0,0,unknown,sms,none,verification,bank,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,crypto,website,sent_money,payment,company,unknown,unknown,0.5,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,phone,none,verification,government,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0
1,commerce,0,0,0,0,1,0,0,0,0,0,card,email,shared_credentials,transaction,company,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,sms,sent_money,payment,company,600000,USD,1.0,1.0,1.0,1.0,0.0,600000.0,1
0,none,0,0,0,0,0,0,0,0,1,0,unknown,none,none,none,none,unknown,unknown,0.0,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,app,deposited_money,payment,none,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,clicked_link,transaction,none,unknown,unknown,0.9,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,1,0,0,unknown,social_media,installed_app,commerce,none,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,1,0,0,bank,phone,none,payment,debt_collector,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,0,1,0,0,unknown,social_media,none,none,none,unknown,unknown,1.0,1.0,0.0,0.0,0.0,,0
1,commerce,0,0,0,1,1,0,0,0,0,0,upi,phone,sent_money,payment,company,1100,INR,0.5,0.0,0.0,1.0,0.0,1100.0,1
1,transaction,1,0,0,0,0,0,0,1,0,0,upi,sms,sent_money,payment,bank,unknown,unknown,1.0,1.0,0.0,1.0,0.0,,0
1,social_engineering,0,1,0,0,0,0,0,0,1,0,card,phone,shared_credentials,none,company,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,sms,sent_money,payment,company,15000,USD,0.9,1.0,1.0,0.0,0.0,15000.0,1
1,transaction,1,0,0,0,0,0,0,1,0,0,upi,phone,sent_money,payment,company,unknown,unknown,1.0,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,deposited_funds,transaction,unknown,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,crypto,website,clicked_link,payment,unknown,unknown,unknown,0.0,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,clicked_link,transaction,none,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,0,0,0,0,upi,email,shared_credentials,login,bank,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,sms,sent_money,payment,company,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,email,sent_money,payment,steam_support_official,"$6,000",USD,1.0,1.0,1.0,1.0,0.0,6000.0,1
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,sms,sent_money,payment,company,unknown,USD,0.9,1.0,0.0,1.0,0.0,,0
1,advanced,0,0,0,0,0,0,0,0,1,0,crypto,website,none,none,unknown,7661952,USDT,0.8,1.0,1.0,0.0,0.0,7661952.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,phone,shared_credentials,verification,bank,500000,INR,1.0,1.0,0.0,1.0,0.0,500000.0,1
1,transaction,1,0,0,0,0,0,1,1,0,0,upi,sms,sent_money,payment,bank,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,website,sent_money,payment,none,"$1,000",USD,0.99,1.0,0.0,0.0,0.0,1000.0,1
1,commerce,0,0,0,0,0,0,0,0,0,0,unknown,social_media,sent_money,payment,individual,$50,USD,0.8,1.0,1.0,0.0,0.0,50.0,1
1,transaction,0,1,1,0,0,0,0,0,0,0,bank,email,deposited_check,transaction,company,$750,USD,1.0,1.0,1.0,1.0,0.0,750.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,sent_money,verification,youbitc,900,USDT,1.0,1.0,1.0,1.0,0.0,900.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,social_media,sent_money,payment,company,1000,unknown,0.8,1.0,0.0,1.0,0.0,1000.0,1
1,transaction,0,0,0,0,0,0,0,0,1,0,crypto,website,withdrew_money,transaction,none,unknown,unknown,0.9,1.0,1.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,crypto,social_media,none,none,individual,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,social_media,sent_money,payment,none,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,sms,none,credential,apple,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,1,1,0,0,unknown,phone,none,verification,company,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,card,email,sent_money,payment,unknown,unknown,unknown,0.0,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,1,0,0,bank,email,sent_money,payment,unknown,1550,GBP,1.0,1.0,1.0,0.0,0.0,1550.0,1
1,transaction,0,0,1,0,0,0,1,1,1,0,bank,phone,sent_money,payment,law_enforcement,$160k,USD,1.0,1.0,1.0,1.0,0.0,160.0,1
1,transaction,0,0,0,0,0,0,0,0,0,0,bank,video,sent_credentials,interview,staffing_agency,unknown,unknown,0.5,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,crypto,sms,sent_money,payment,individual,500,unknown,1.0,1.0,1.0,0.0,0.0,500.0,1
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,clicked_link,transaction,company,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,sent_money,payment,company,unknown,unknown,0.99,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,sent_money,payment,company,"$5,000",USD,1.0,1.0,0.0,1.0,0.0,5000.0,1
1,commerce,0,0,1,1,0,0,0,0,0,0,bank,email,sent_money,payment,company,320000,USD,1.0,1.0,1.0,1.0,0.0,320000.0,1
1,commerce,0,0,0,1,0,0,0,0,0,0,upi,email,sent_money,payment,company,unknown,unknown,0.5,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,unknown,sms,sent_money,payment,individual,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,social_engineering,0,1,0,0,0,1,0,0,0,0,card,sms,sent_money,transaction,bank,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,unknown,website,deposited_money,payment,none,unknown,unknown,0.9,1.0,1.0,0.0,0.0,,0
1,commerce,0,0,0,0,0,0,0,0,0,0,bank,email,sent_money,payment,company,20000,unknown,1.0,1.0,1.0,0.0,0.0,20000.0,1
1,transaction,0,0,0,1,1,0,0,0,0,0,upi,phone,sent_money,payment,car_rental_business_owner,5500,INR,0.8,1.0,0.0,1.0,0.0,5500.0,1
1,multi_level_marketing,0,0,0,0,1,0,1,1,0,0,unknown,social_media,none,none,individual,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,sms,sent_money,payment,company,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,sms,shared_credentials,payment,none,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,transaction,1,0,0,0,0,0,1,1,0,0,upi,sms,sent_money,payment,bank,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,1,1,1,0,unknown,email,shared_credentials,verification,individual,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,phone,cancelled_cards,payment,coinspot,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0
1,commerce,0,1,0,0,0,0,0,0,0,0,card,mail,none,payment,bank,unknown,unknown,0.0,1.0,0.0,1.0,0.0,,0
0,none,0,0,0,0,0,0,0,0,0,0,upi,email,sent_money,payment,none,0,unknown,0.0,1.0,0.0,0.0,0.0,0.0,1
1,social_engineering,0,0,0,0,0,1,0,0,0,0,crypto,social_media,clicked_link,none,unknown,3k$,USD,0.8,1.0,1.0,0.0,0.0,3.0,1
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,sent_money,withdrawal,none,250,USD,1.0,1.0,0.0,0.0,0.0,250.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,crypto,whatsapp,installed_app,trade,unknown,unknown,unknown,0.9,1.0,1.0,0.0,0.0,,0
1,commerce,0,0,0,1,0,0,0,0,0,0,upi,phone,sent_money,payment,company,1400000,INR,0.8,1.0,0.0,0.0,0.0,1400000.0,1
1,social_engineering,0,0,0,0,0,0,0,1,0,0,unknown,private_message,none,none,unknown,unknown,unknown,1.0,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,1,0,0,unknown,phone,none,payment,none,15000,INR,1.0,1.0,0.0,0.0,0.0,15000.0,1
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,sms,sent_money,payment,bank,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,deposited_money,investment,none,1400000,INR,0.9,1.0,1.0,0.0,0.0,1400000.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,email,none,transaction,company,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,commerce,0,0,0,1,0,0,0,0,0,0,bank,website,sent_money,commerce,company,400,USD,1.0,1.0,1.0,0.0,0.0,400.0,1
1,transaction,1,0,0,0,0,0,0,1,0,0,upi,phone,sent_money,payment,bank,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,1,0,0,upi,sms,sent_money,payment,bank,unknown,unknown,1.0,1.0,0.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,crypto,website,clicked_link,payment,company,unknown,unknown,0.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,crypto,telegram,sent_money,payment,unknown,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,sent_money,payment,company,1000000,USD,0.8,1.0,1.0,1.0,0.0,1000000.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,sent_money,payment,company,20000,EUR,1.0,1.0,1.0,1.0,0.0,20000.0,1
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,sent_money,transaction,none,200,unknown,1.0,1.0,1.0,0.0,0.0,200.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,email,clicked_link,payment,unknown,unknown,unknown,0.0,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,crypto,social_media,sent_money,presale,company,unknown,unknown,0.9,1.0,0.0,0.0,0.0,,0
1,commerce,0,0,0,1,0,0,0,0,0,0,upi,sms,sent_money,commerce,company,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,email,sent_money,payment,bank,2097.24,USD,1.0,1.0,1.0,1.0,0.0,2097.24,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,direct_message,sent_money,payment,unknown,"$2,500",USD,1.0,1.0,1.0,0.0,0.0,2500.0,1
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,sms,sent_money,payment,broker,667,USD,0.9,1.0,0.0,0.0,0.0,667.0,1
1,commerce,0,1,1,1,1,0,0,0,0,0,bank,phone,sent_money,payment,car_dealership,"$55,000",USD,1.0,1.0,1.0,1.0,0.0,55000.0,1
1,commerce,0,0,0,0,1,0,0,0,0,0,unknown,website,sent_money,payment,company,unknown,unknown,0.0,1.0,1.0,1.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,sms,sent_money,payment,none,7000,INR,1.0,1.0,1.0,0.0,0.0,7000.0,1
1,social_engineering,0,0,0,0,0,0,1,1,0,0,none,phone,none,none,bank,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,deposited_check,payment,company,unknown,unknown,0.0,1.0,0.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,1,0,upi,sms,sent_money,payment,bank,60000,INR,1.0,1.0,1.0,1.0,0.0,60000.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,sms,sent_money,payment,company,unknown,unknown,0.9,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,phone,transfer_money,payment,bank,$0,USD,1.0,1.0,1.0,0.0,0.0,0.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,sent_money,payment,company,unknown,unknown,0.9,1.0,0.0,1.0,0.0,,0
1,commerce,0,0,0,1,0,0,0,0,0,0,upi,email,sent_money,payment,company,999,INR,0.8,1.0,1.0,1.0,0.0,999.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,sent_money,payment,company,40,unknown,1.0,1.0,1.0,1.0,0.0,40.0,1
1,transaction,0,0,0,0,0,0,0,0,0,0,bank,phone,none,verification,epfo,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,1,0,0,0,0,unknown,sms | email | phone,clicked_link,verification,company,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,1,0,crypto,website,clicked_link,verification,unknown,2260000,USD,1.0,1.0,1.0,0.0,0.0,2260000.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,sent_money,payment,company,199,USD,0.8,1.0,0.0,1.0,0.0,199.0,1
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,social_media,none,none,individual,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,social_media,sent_money,payment,none,$100,EUR,0.8,1.0,0.0,0.0,0.0,100.0,1
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,email,installed_malware,none,unknown,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,commerce,0,1,0,1,1,0,0,0,0,0,card,website,made_withdrawal,transaction,company,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,sms,sent_money,payment,individual,unknown,unknown,0.9,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,upi,email,clicked_link,credit_inquiry,discover_personal_loans,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,crypto,website,clicked_link,payment,unknown,unknown,unknown,0.0,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,crypto,website,clicked_link,payment,unknown,unknown,unknown,0.0,1.0,0.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,crypto,social_media,clicked_link,transaction,company,282000000,unknown,1.0,1.0,1.0,1.0,0.0,282000000.0,1
1,transaction,0,0,0,1,0,0,0,0,0,0,upi,sms,clicked_link,nondelivery,postal_service,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,sent_money,transaction,none,13000,USD,0.8,1.0,1.0,0.0,0.0,13000.0,1
1,commerce,0,1,0,1,0,0,0,0,0,0,card,email,shared_credentials,transaction,company,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,sent_money,payment,company,unknown,unknown,0.95,1.0,1.0,1.0,1.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,sms,sent_money,payment,company,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,crypto,unknown,sold_coin,none,moonshot,random coin,unknown,0.0,1.0,0.0,0.0,0.0,,0
1,commerce,0,0,0,1,0,0,0,0,0,0,upi,sms,sent_money,payment,amazon,749,INR,0.8,1.0,1.0,1.0,0.0,749.0,1
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,email,clicked_link,none,bank,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,email,cashed_check,payment,unknown,5695,USD,0.8,1.0,1.0,0.0,0.0,5695.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,phone,sent_money,payment,company,$999,USD,0.8,1.0,1.0,1.0,0.0,999.0,1
1,social_urgency_scam,0,0,0,0,0,0,0,1,0,0,unknown,sms,none,none,unknown,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,email,sent_money,payment,unknown,unknown,unknown,0.95,1.0,1.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,email,sent_money,payment,individual,unknown,unknown,0.5,1.0,0.0,0.0,0.0,,0
1,commerce,0,0,0,1,0,0,0,0,0,0,upi,website,sent_money,payment,company,4799,INR,0.8,1.0,0.0,0.0,0.0,4799.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,sent_money,payment,individual,unknown,unknown,0.9,1.0,1.0,0.0,0.0,,0
1,commerce,0,0,1,1,1,0,0,0,1,0,bank,website,paid,payment,company,19000,INR,0.8,1.0,1.0,1.0,0.0,19000.0,1
1,transaction,0,0,0,0,0,1,0,0,0,0,upi,email,shared_credentials,transaction,paypal,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,1,0,crypto,telegram,sent_money,verification,company,unknown,unknown,0.95,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,1,0,0,bank,app,sent_money,payment,host,unknown,unknown,1.0,1.0,1.0,0.0,0.0,,0
1,commerce,0,0,1,1,1,0,0,0,1,0,bank,phone,sent_money,payment,individual,19000,INR,0.8,1.0,1.0,0.0,0.0,19000.0,1
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,sms,none,none,individual,unknown,unknown,1.0,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,app,changed_password,login,bank,unknown,unknown,0.5,1.0,1.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,unknown,sent_money,payment,company,unknown,unknown,0.0,0.0,0.0,1.0,0.0,,0
1,none,0,0,0,0,0,0,0,0,0,0,unknown,none,none,none,none,unknown,unknown,0.0,0.0,0.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,1,0,1,0,0,bank,phone,installed_app,transaction,company,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,bank,sms,sent_money,payment,unknown,unknown,unknown,0.0,1.0,1.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,phone,sent_money,payment,none,unknown,unknown,0.0,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,sent_money,payment,bank,unknown,unknown,0.9,1.0,0.0,1.0,0.0,,0
1,transaction,0,1,1,0,0,0,0,1,1,0,bank,sms,sent_money,payment,individual,5000,unknown,1.0,1.0,1.0,0.0,0.0,5000.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,changed_password,transaction,bank,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,1,0,unknown,sms,installed_app,none,individual,60k,unknown,1.0,1.0,1.0,1.0,0.0,60.0,1
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,sms,none,none,company,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,commerce,0,0,0,1,1,0,0,0,1,0,unknown,email,sent_money,payment,individual,$200,USD,0.8,1.0,1.0,0.0,0.0,200.0,1
1,commerce,0,0,0,0,1,0,0,0,0,0,card,social_media,clicked_link,commerce,company,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,sms,sent_money,payment,company,$50k,USD,1.0,1.0,1.0,1.0,0.0,50.0,1
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,phone,sent_money,payment,company,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,commerce,0,0,0,0,0,0,0,0,0,0,unknown,website,clicked_link,none,company,unknown,unknown,0.0,1.0,1.0,1.0,0.0,,0
1,commerce,0,0,0,0,0,0,0,0,0,0,unknown,website,clicked_link,none,company,unknown,unknown,0.0,1.0,1.0,1.0,0.0,,0
1,commerce,1,0,0,1,0,0,0,0,0,0,upi,social_media,sent_money,payment,company,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,1,0,0,bank,sms,none,payment,government,300,GBP,1.0,1.0,0.0,1.0,0.0,300.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,bank,chat,sent_money,payment,unknown,$10 extra from original $90 per ticket,USD,0.8,1.0,0.0,0.0,0.0,10.0,1
1,transaction,0,0,0,0,0,0,0,0,1,0,crypto,phone,clicked_link,transaction,none,unknown,EUR,0.9,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,sms,sent_money,payment,company,unknown,unknown,0.9,1.0,0.0,1.0,0.0,,0
1,commerce,0,0,0,1,0,0,0,0,0,0,unknown,website,sent_money,payment,company,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,unknown,sent_money,none,none,unknown,unknown,0.5,1.0,0.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,0,0,0,0,unknown,phone,sent_credentials,none,insurance_ombudsman,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,crypto,social_media,installed_app,none,unknown,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,bank,phone,none,verification,bank,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,commerce,0,1,0,0,0,0,0,0,0,0,card,email,paid,payment,booting_company,895,USD,0.8,1.0,1.0,1.0,0.0,895.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,phone,shared_credentials,verification,bank,$49.80,USD,1.0,1.0,1.0,1.0,0.0,49.8,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,unknown,clicked_link,none,none,15% tip,unknown,0.8,0.0,0.0,0.0,0.0,15.0,1
1,transaction,0,0,0,0,0,0,0,0,0,0,crypto,website,invested,trade,unknown,unknown,unknown,0.0,1.0,1.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,crypto,website,installed_app,payment,crypto_exchange,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,0,1,0,0,upi,sms,sent_money,payment,bank,unknown,unknown,1.0,1.0,0.0,1.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,sms,sent_money,payment,unknown,700,INR,1.0,1.0,0.0,0.0,0.0,700.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,app,sent_money,payment,unknown,300,USD,0.0,0.0,0.0,0.0,0.0,300.0,1
