annotation.is_fraud,annotation.fraud_type,annotation.fraud_labels.transaction_upi_fraud,annotation.fraud_labels.transaction_card_fraud,annotation.fraud_labels.transaction_bank_transfer,annotation.fraud_labels.commerce_nondelivery,annotation.fraud_labels.commerce_fake_seller,annotation.fraud_labels.credential_phishing,annotation.fraud_labels.social_authority_scam,annotation.fraud_labels.social_urgency_scam,annotation.fraud_labels.meta_victim_story,annotation.fraud_labels.meta_fraud_question,annotation.key_features.payment_method,annotation.key_features.fraud_channel,annotation.key_features.victim_action,annotation.key_features.request_type,annotation.key_features.impersonated_entity,annotation.key_features.amount_mentioned,annotation.key_features.currency,annotation.key_features.urgency_level,annotation.psychological_tactics.urgency,annotation.psychological_tactics.fear,annotation.psychological_tactics.authority,annotation.psychological_tactics.reward,annotation.key_features.amount_normalized,annotation.key_features.has_amount
0,none,0,0,0,0,0,0,0,0,0,0,unknown,app,none,none | unknown,none,synthetic,unknown,-0.043505989213983604,1.1637353554340641,1.6092756806936057,0.3635591177868791,-0.00040679777587825355,-12998.417883017415,0
0,none,0,0,0,0,0,0,0,0,0,0,unknown,email,sent_money,credential,unknown,synthetic,unknown,-0.11465699333072722,0.5363705912171838,1.7263454761948163,1.5295918370325563,-0.0015876955093478355,-736.5926845086722,0
0,none,0,0,0,0,0,0,0,0,0,0,unknown,sms | email | phone | social_media | website | app | unknown | none,none,verification,none,synthetic,USD,-0.0661767388828172,0.2731127630106078,1.5827285223062246,-0.06259767792695935,-0.00019689866686328243,10624.040132707229,0
0,none,0,0,0,0,0,0,0,0,0,0,unknown,email,clicked_link,none,individual,synthetic,unknown,-0.07986323888494803,1.3460468146483844,0.1407724029025583,1.0675029689930908,-0.0010999893668441432,22817.412719016975,0
0,none,0,0,0,0,0,0,0,0,0,0,upi,sms | email | phone | social_media | website | app | unknown | none,none,none,none,synthetic,unknown,0.004976133607377416,0.42388805419103476,1.437201625960701,1.3697660500813948,-0.0022010408790735406,7765.333523560967,0
0,none,0,0,0,0,0,0,0,0,0,0,unknown,sms,clicked_link,phishing,company,synthetic,unknown,0.02498860574331159,1.3629940354537564,1.233234877137984,1.284010484953822,-0.0008195246493866049,14062.350324349662,1
0,none,0,0,0,0,0,0,0,0,0,0,upi,none,unknown,none,none,synthetic,USD,-0.07721406205653612,0.4462482329837466,1.2715264181675652,-0.05161635298252995,-0.0004709189581885408,6639.668060659292,0
0,none,0,0,0,0,0,0,0,0,0,0,unknown,email,none,none,company,synthetic,unknown,-0.015311222613660998,1.259123541142989,0.7867809484837995,0.7115550609660307,0.0015699897572647727,-4883.048449938072,0
0,none,0,0,0,0,0,0,0,0,0,0,unknown,phone,none,payment,bank,synthetic,unknown,0.11012311010425756,0.7536200210575856,0.8586354497446279,1.562424083601878,0.0015986186876859236,-12662.35813561668,0
0,none,0,0,0,0,0,0,0,0,0,0,upi,email,none,none,company,synthetic,unknown,0.08708262346110014,0.32373966644658586,0.02836849666615993,1.3237015706158453,-0.001059946015844224,23111.78486751938,0
0,none,0,0,0,0,0,0,0,0,0,0,unknown,email,none,none,bank,synthetic,unknown,-0.0803063403803156,0.9603686008228016,1.264179973931074,1.1237355976433783,0.0002451755098155139,-13021.403250559042,0
0,none,0,0,0,0,0,0,0,0,0,0,unknown,phone,none,none,company,synthetic,unknown,-0.058267891415877765,1.0515261823172373,1.815437445036625,1.0236907048299067,-0.0003066066826316394,7568.287920193323,0
0,none,0,0,0,0,0,0,0,0,0,0,unknown,unknown,none,payment,none,synthetic,unknown,0.057659525566614335,0.20233028016860774,1.3348550618771378,0.9635238193996124,-0.0014127043547661525,2614.5110235343814,0
0,none,0,0,0,0,0,0,0,0,0,0,unknown,email,none,none,bank,synthetic,unknown,-0.03837197841322547,1.5944035957626368,0.6648273822994819,1.5370338253432383,0.00030012968129935265,-1020.8156439303965,0
0,none,0,0,0,0,0,0,0,0,0,0,unknown,social_media,unknown,payment | verification | login | download | none | unknown,none,synthetic,unknown,0.08208806853960167,0.2816246154433655,1.1299630572019606,0.3793456193335263,-0.0017232207957358523,-4995.257143528851,0
0,none,0,0,0,0,0,0,0,0,0,0,upi | card | bank | crypto | gift_card | unknown | none,unknown,none,credential,individual,synthetic,unknown,-0.13351660567777343,0.3393644265053893,1.7511734729976145,1.0539608143436734,0.0010485350025902537,-22903.148971798917,0
0,none,0,0,0,0,0,0,0,0,0,0,upi | card | bank | crypto | gift_card | unknown | none,sms | email | phone | social_media | website | app | unknown | none,sent_money,none,bank_|_government_|_company_|_individual_|_none_|_unknown,synthetic,unknown,-0.06832134705801193,-0.028226865280111403,0.07806424781997673,0.520357858392515,-0.0009282021550180461,-2512.517366117731,0
0,none,0,0,0,0,0,0,0,0,0,0,upi,email,none,none,none,synthetic,unknown,0.005518091421503585,0.4589492987040757,1.5677851711814177,1.5200383724935944,0.0017121421728906081,11000.894661061007,0
0,none,0,0,0,0,0,0,0,0,0,0,unknown,email,shared_credentials,none,none,synthetic,unknown,-0.02966228936728013,0.1490698364693701,1.4174275650829093,0.9159610195441807,0.001276342628887248,7350.563680160848,0
