annotation.key_features.payment_method,annotation.key_features.fraud_channel,annotation.key_features.victim_action,annotation.key_features.request_type,annotation.key_features.impersonated_entity,annotation.key_features.currency,annotation.key_features.urgency_level,annotation.psychological_tactics.urgency,annotation.psychological_tactics.fear,annotation.psychological_tactics.authority,annotation.psychological_tactics.reward,annotation.key_features.amount_normalized,annotation.key_features.has_amount
unknown,sms,clicked_link,verification,bank,unknown,-0.0311752926496017,-0.0016617739728485392,1.0873257456193008,0.8038522922989704,-0.00716949665436348,-112.41169286199106,0
unknown,sms,sent_money,none,bank_|_government_|_company_|_individual_|_none_|_unknown,unknown,0.01184584965620327,-0.03560397363800089,-0.06845005393268501,0.012022519089434712,-0.008928002475224186,101.66664758645089,1
upi,email,abuse,login,unknown,USD,-0.006240070020057993,0.824525969536637,0.8105358874421799,-0.037408844094356755,-0.010702159778350236,-2752.6758151953873,0
upi | card | bank | crypto | gift_card | unknown | none,sms | email | phone | social_media | website | app | unknown | none,none,none,google,USD,0.029050952243067314,-0.057032475963146506,0.06894821618048441,0.05777974014400862,-0.0025184260335817084,590.58265255754,0
unknown,sms,sent_money,payment,none,unknown,0.0029915636025919187,1.0216007893446672,-0.0361039310528238,0.8484587216181189,-0.00899801047625454,1117.1675836676202,0
unknown,email,sent_money,none,cyber_police,unknown,0.015748050213680392,0.9568665376495418,-0.031015177696671215,1.0324556375343914,-0.0040426219236593675,338.2227593749123,0
unknown,website,none,verification,none,unknown,-0.011306517256393993,0.9655062673608046,0.8931536436488269,0.9864508087454851,0.012003728877631093,562.8062294556009,1
unknown,website,none,commerce,unknown,unknown,0.020496217359346994,0.9850653498930166,-0.08735522739182343,0.833928778799495,-0.01154896662673431,1857.5670886957344,0
upi,website,installed_app,none,none,unknown,0.00868304341551163,0.13474464895063795,0.03474316776658025,0.008094274849105418,0.004007131603646661,-1786.123125296328,0
unknown,telegram,none,payment,company,unknown,0.01150971323465897,-0.1264343057546185,0.9087480760355218,0.8743698100256998,0.009376311798378228,-824.5849923698796,1
unknown,sms | email | phone | social_media | website | app | unknown | none,none,payment,security_company,unknown,0.0018098275167545228,-0.054179534399071624,-0.028424082078631382,-0.08166791576428471,0.0021949944352697044,712.1837527379807,1
crypto,website,none,none,unknown,USD,-0.0080271960864342,1.089714507447835,-0.028591059766019614,-0.08920370793512512,-0.0020982939722728445,1244.4306754697525,0
upi,sms,none,payment,unknown,unknown,0.0014239503103003397,1.0343793189239512,0.055603630006183284,0.05562837198621606,0.014051585335888307,2388.830952498343,1
crypto,sms,none,payment,company,unknown,-0.012726902730312588,-0.07352926244416538,-0.07466476861885216,-0.16005543891313767,0.005258706959039476,-914.6746012831928,0
unknown,sms,none,none,bank_|_government_|_company_|_individual_|_none_|_unknown,unknown,0.016941416933721812,0.9241276386712123,0.670143652331707,1.0469695324566464,-0.009620895511150161,-2526.6299060161605,1
venmo,email,unknown,unknown,individual,INR,0.0034885315222645897,0.980008992284523,-0.022219583639356454,0.8327452497928628,-0.00795324701732356,-717.5201038487079,0
unknown,unknown,sent_money,payment,none,unknown,-0.008595265703361955,1.0658590750075252,0.12753600545474286,0.9022838538824629,0.012319182025412215,-1037.9414796971057,0
upi,unknown,none,payment,bank_|_government_|_company_|_individual_|_none_|_unknown,unknown,0.019539714710340536,0.927924709214572,0.03774898720541506,-0.04375462991646664,-0.01396319693297172,636.3029384405099,0
unknown,email,sent_money,none,company,unknown,0.008386170695251834,1.049995797961574,-0.0396115377694248,0.8271574939699755,-0.008468666789552038,-2154.640458919915,0
bank,mail,none,none,company,USD,-0.003127410993329423,0.9123532546945705,-0.033857552209122954,-0.004019139272984207,-0.005326527438998228,-588.1448441501271,0
upi,email,none,none,unknown,unknown,-0.014790701424130887,0.044216706145279575,-0.06886174292719728,0.9858161606149694,-0.0023940701281316332,970.0157078688311,1
unknown,website,sent_money,none,bank_|_government_|_company_|_individual_|_none_|_unknown,unknown,0.01156699634410566,0.06403926098797569,0.06679058776225422,-0.02970577523061433,-0.002347934566219462,70.58828394413109,0
upi,phone,unknown,none,none,unknown,0.025893518071618358,-0.002006322420030945,0.969012108260115,1.0878614165589564,-0.0074552705111802535,-1513.8044281098294,0
unknown,website,sent_money,unknown,none,unknown,0.013049090769197885,1.0025453752438307,-0.07378806868911532,0.8736537848943784,-0.010357928452330004,135.41637588276723,0
unknown,sms | email | phone | social_media | website | app | unknown | none,sent_money,payment,bank,unknown,-0.010301869514771236,1.2019171055991202,0.052270223176716805,-0.12633078162551578,-0.010082935579161095,-2723.5839400797367,1
upi,social_media,installed_app,none,company,unknown,-0.0035416728129671047,-0.15046987957108252,0.05797370914182388,0.7502425293978208,-0.005526791127837624,2767.830801424435,0
unknown,sms,none,credential,company,unknown,0.017012886502997045,-0.04656166774085023,-0.05664095678866272,0.1544183473119223,-0.00801671490299523,2006.3907850636433,1
upi,sms,none,payment,ice_agent,unknown,0.00020109877821103986,0.9561491328380025,0.8228487196575551,-0.0845589854475015,1.9905701671586136e-06,1545.5691811079673,0
unknown,social_media,sent_money,verification,unknown,unknown,0.014082380065543987,0.9730015422554457,1.1402197765312256,-0.05407395874358817,0.004724532973997505,-209.20352833112747,0
unknown,sms,none,credential,none,unknown,0.008414483567070578,0.9948894565740324,1.2550359048439186,0.04487453161358555,-0.006498703851793329,2952.6841374622445,0
crypto,email,none,verification,company,unknown,-0.01181005061708605,1.118656357562561,1.33380979731763,-0.0201075450690667,0.0046982341609566386,1328.786204789018,0
bank,email,clicked_link,verification,individual,unknown,0.02268127728999237,-0.0880014650784838,-0.05668809747075111,1.2119481257889002,-0.01072640942137571,1396.1230272324524,0
unknown,sms,sent_money,none,none,unknown,0.015620045920648945,-0.00295446223036481,0.05291585563997955,0.8536789760573822,0.0037058485317821733,59.43679176338388,1
bank,website,none,none | unknown,bank,unknown,-0.02822852905002112,1.019917193679619,0.030125570117680037,0.020521543802454266,0.00027342409946376836,812.6060787288586,1
unknown,sms,clicked_link,transaction,boost_mobile,unknown,-0.00823450334727301,0.03772766137010003,1.0794713381642318,0.05306997241912772,-0.00481689180806925,1274.0758605085887,0
unknown,phone,none,verification,bank,unknown,-0.0062508969613520185,-0.03564178998357704,0.8200920682865249,0.0536581320255076,0.008656297670997567,-1569.4909811848904,1
crypto,none,reported,download,company,unknown,0.013563397344170714,0.02776995964932012,0.051224873614984796,-0.0778241957872065,-0.001870771101413393,243.5207803970643,0
unknown,website,clicked_link,none,unknown,unknown,-0.022647280950190377,0.12688276836361773,-0.0011906163727234535,-0.05109094315449339,-0.009985246815273125,1807.4138933481695,0
gift_card,email,none,payment | verification | login | download | none | unknown,bank,unknown,-0.012795678363935118,0.9241647414059277,0.0900953493126617,0.8777316821473247,0.005395793039539318,56.338875219927694,0
crypto,email,sent_money,payment,individual,unknown,0.01538058651883266,-0.055840362331213644,-0.007288113308275869,-0.023987313223611542,-0.010630900869967812,49.567613666653386,0
unknown,phone,sent_money,none,company,unknown,-0.0014280941451233747,-0.024879408456168903,-0.08543744039328063,0.0671955369134381,-0.0018194217722760687,-588.7696281185173,0
unknown,phone,installed_app,none,company,unknown,0.030223063292501257,1.0746120250774287,1.0290213998753601,0.7484185963142113,-0.012934422743057665,294.1889152208522,0
unknown,email,sent_money,verification,bank,unknown,0.02032479784711294,0.07777336694250414,-0.05365775260056391,0.8577771804529526,-0.008146898543552775,-872.2563710519446,0
unknown,email,installed_app,payment,unknown,unknown,0.028697269211077448,1.1516020510631275,1.068930378722693,0.8018111993068558,-0.006630408315855294,-3396.944409644799,0
unknown,phone,clicked_link,payment | verification | login | download | none | unknown,unknown,unknown,0.0203911033022909,0.0763436875844804,0.047333951597971345,-0.11479077366988806,-0.011569606598043495,943.4548282147027,1
unknown,email,clicked_link,none,none,unknown,0.018679298715998834,-0.11060226721632646,0.03234008543168299,-0.09945486295717028,-0.00742577447083384,-753.5837356956227,0
unknown,social_media,clicked_link,credential,none,INR,-0.0031988979448736477,-0.06747838494577275,-0.040657818812491094,0.974647686509184,-0.0075591495958000745,-503.90337603320023,0
unknown,email,none,none,law_enforcement,USD,0.018755014615568492,-0.0570990280392494,-0.012019405873286046,0.9724601400449042,-0.01292406986626652,1821.1490593226868,0
upi,website,clicked_link,none,individual,unknown,0.016302300610717243,0.08900476292722982,0.07410984185401759,0.9298047979907578,-0.00847058857167348,-595.9581334461799,0
card,website,shared_credentials,payment,none,USD,-0.004792894993166973,0.15588521780687123,-0.08213328293621903,1.1897499099929574,0.003284272653994948,-3235.0586699559467,0
unknown,phone,none,payment,none,unknown,0.002822064357019741,-0.13752815388190145,0.10805207731661935,0.023849169883165086,0.01605543449760093,1174.0172378869806,0
upi | card | bank | crypto | gift_card | unknown | none,unknown,clicked_link,none,none,TON,0.021543071146332932,0.9643207337421852,-0.015894988496068678,-0.0164299135977357,-0.005370593208674469,-1869.350838126522,0
unknown,email,clicked_link,credits,bank_|_government_|_company_|_individual_|_none_|_unknown,unknown,0.021222363858829568,0.8703766506342479,0.024275165507927313,1.0245192411186423,0.001875087148893339,357.43418785184605,0
upi,sms | email | phone | social_media | website | app | unknown | none,sent_money,none,bank_|_government_|_company_|_individual_|_none_|_unknown,CROWNS,-0.023150335192340728,-0.017034824853780196,0.9365650807531534,1.13709476506622,0.005694562027783646,-2227.6644439982483,0
unknown,social_media,sent_money,commerce,bank,unknown,0.018595576859372128,-0.05068452227932144,0.9348464197848698,-0.11687303474547212,-0.011180013695983147,-705.4559829563825,0
crypto,website,reported,none,bank,unknown,-0.015465473521459465,0.13173580509444605,0.050077760790616696,0.005576213051914172,-0.002325363937402779,1377.5906991208296,0
upi,sms,clicked_link,none,none,unknown,-0.02216764915748783,1.0763622404652229,-0.07959226195184357,1.1037884243147835,-0.004769858004880266,772.426162267693,0
unknown,email,sent_money,payment,company,unknown,0.0053897146650733,-0.10765551793067368,0.8074969821460432,0.04079360602034014,-0.005545493654579389,-303.4747404764045,0
unknown,email,sent_money,phishing,unknown,unknown,-0.020778953772232742,1.1416215238234573,0.10225680395348859,-0.08062491867222842,0.006063966036978961,1142.001518556824,0
crypto,email,shared_credentials,none,bank,unknown,0.013738115062935926,0.9438255355982159,-0.005950678886997842,0.7645577139974579,-0.011342056317903583,1416.5003679937995,0
upi,sms | email | phone | social_media | website | app | unknown | none,sent_money,none,bank_|_government_|_company_|_individual_|_none_|_unknown,unknown,0.020061191629293717,-0.1752897121605587,0.09802162017145151,0.6723440300805794,0.0006115836662051895,1245.3770280176534,0
unknown,sms | email | phone | social_media | website | app | unknown | none,clicked_link,payment,unknown,unknown,0.008558894825784143,-0.01720286970846043,-0.049259207596687636,0.0845193112022014,0.006766229392251758,-50.34227651966562,0
upi,website,clicked_link,replacement,unknown,unknown,-0.01620965839157949,-0.02854894295900177,1.028145112544044,0.018267279751416926,0.0027493774133157123,-289.4903523903754,0
card,sms,clicked_link,commerce,bank,unknown,-0.017645676530106867,0.8198893807871148,-0.0010672616303109383,1.0214205791576718,0.0016477951685916726,2515.4343634203215,0
upi,none,sent_money,none,unknown,unknown,-0.000664263281514963,0.9911514265445347,0.013512676713200538,-0.008174968713789458,0.005932782088204983,-2641.7576613764054,0
unknown,sms,sent_money,none,unknown,unknown,0.004815361515925105,-0.010156232215730842,1.3440056558265407,0.8901909826152954,-0.0008882810056075304,2793.4249719988,1
unknown,phone,received_money,payment,google,unknown,-0.01581585076192807,0.998802469945289,1.0385772343788724,-0.07537612350664645,-0.01159314516602159,2122.7792236733044,0
unknown,email,received_credit,none | unknown,bank_|_government_|_company_|_individual_|_none_|_unknown,unknown,0.019356599143362796,-0.11828744841870771,0.05855584634288925,0.7819579545580708,-0.00870512012606711,1213.9650252610074,1
unknown,unknown,sent_money,payment,none,unknown,-0.00642183482671433,0.9844700714839543,1.081664652317064,0.044732559267523,0.008432433808559231,456.8964610257603,0
upi,sms | email | phone | social_media | website | app | unknown | none,shared_credentials,verification,unknown,unknown,0.002253424127607126,0.989413991373005,0.9754163476848673,0.7562511705869748,-0.002237690263554373,-1078.4805758537939,1
upi,discord,sent_money,unknown,none,CROWNS,-0.016663412726369876,0.023236002000002337,-0.01774832943464661,0.8159119580641807,-0.0018543644282111665,355.01208367980826,0
upi,sms,sent_money,none,unknown,unknown,-0.0006030304464911216,0.8615377880265798,-0.03167764335833222,0.013314221304172194,0.0028695436144667986,-2242.025944915012,1
card,unknown,clicked_link,payment,health_department,unknown,-0.004107207146951877,0.969706527169602,0.03914675435952161,-0.06463461074986585,-0.008982644572587519,2535.6905989730667,0
card,phone,sent_money,payment,bank_|_government_|_company_|_individual_|_none_|_unknown,unknown,0.023229191691960548,0.09263907209584753,0.014157340135397775,0.8694171509748272,7.546069369941444e-05,569.2808344420549,1
unknown,social_media,installed_app,none,bank,USD,-0.015154054054341084,1.2205665174861555,0.022382760302608766,-0.0495480493996406,0.004043638154812615,-1860.098245091952,0
unknown,phone,changed_password,none,bank,unknown,0.0051359667221032934,0.9675200478803518,1.0181072581864692,0.01593509541755161,0.0014176983052561977,191.00925659930738,0
unknown,social_media,clicked_link,none,unknown,unknown,0.014352046690458028,0.8970437133089019,0.11106377538995789,-0.08066981069523525,0.006201979856362207,212.65318561990847,0
upi | card | bank | crypto | gift_card | unknown | none,sms,none,payment,company,unknown,-0.02016235349235829,0.9296713734583049,-0.07314691763835487,0.8904182424859715,-0.013026201543996781,-1346.6228881891157,0
card,website,none,transaction,unknown,unknown,0.013206893960026373,0.8889660789719023,1.0303574477354143,0.7663738201464763,-0.004235444906496372,-734.2715908539046,0
unknown,sms | email | phone | social_media | website | app | unknown | none,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment,company,unknown,0.0028409607796629505,1.030924918606671,0.047089225266954804,1.1392489840677469,0.008077218409174958,-1591.1273249739763,1
unknown,sms | email | phone | social_media | website | app | unknown | none,none,payment,none,unknown,0.024287962762568272,0.9907385109274867,1.1408787661606288,0.8589739938047333,-0.012541849799609327,-298.9479970935119,1
crypto,phone,clicked_link,verification,none,unknown,0.01874869505464505,-0.037132242530846626,-0.03933469894134913,0.7564015978367192,-0.009227112382709292,100.15321618339689,0
upi,website,clicked_link,none,none,unknown,0.0018143563879304053,1.0176082107601345,0.9190486818659075,-0.05129610811305838,-0.0019721220062116755,-196.11555466602624,0
upi,youtube,none,none,bank,unknown,0.00881529719925005,-0.12959615383429465,1.1039372494224406,-0.09665564445916734,-0.0008883444385137394,-1352.3786814171497,0
bank,website,unknown,payment,none,unknown,0.029995887782161886,1.1477010477686718,1.1504238502446906,0.9918989581562172,-0.0011055859577520093,-2598.940184625017,0
unknown,email,unknown,none,unknown,unknown,0.029901947679697175,0.9552003703404814,1.1669470509890971,-0.13486884657462858,0.007859166358357352,678.4017973052105,0
unknown,social_media,clicked_link,none,bank_|_government_|_company_|_individual_|_none_|_unknown,INR,0.01171287340215724,0.9456181522531342,0.8128916008115166,0.03053475355138125,-0.0032296034089418484,2247.6406324591717,0
bank,sms | email | phone | social_media | website | app | unknown | none,none,payment,company,INR,-0.002714390583739115,0.9131627767900913,0.060484901260798474,0.9219167972270781,-0.005121358794160202,1830.0291601361355,1
unknown,sms | email | phone | social_media | website | app | unknown | none,sent_money,none,bank,USD,0.0021900709718073604,-0.1377268785881496,0.0207490257468065,-0.0027342583390170027,-0.0012693411376197045,2472.8552196514966,0
upi,sms,sent_money,transaction,individual,unknown,-0.005591878256391413,0.7774767881582394,0.002569915830077819,-0.10520916559194911,0.009647946643129554,-408.83426861881685,0
upi,sms | email | phone | social_media | website | app | unknown | none,none,payment,unknown,USD,-0.004411430986789554,0.030165297901319037,-0.08930197187000276,0.8985726431541969,0.0040565539298472175,1180.8859841046312,0
card,phone,shared_credentials,unknown,unknown,unknown,-0.015082336708722385,1.1410398472934182,-0.03653949945131148,0.8728652802043776,-0.004485093331665978,824.3287915010966,1
unknown,unknown,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,debt_collection,unknown,unknown,0.016761067359802782,0.9902411466982095,1.1109027731301044,0.021754327674659416,0.004730561449454255,-1293.3672281379438,0
upi,phone,none,payment,unknown,USD,0.003544005295529707,-0.07884210536423875,1.021851070979623,1.0586055734284832,0.005076066654413993,345.94783703289585,1
unknown,website,reported,verification,bank_|_government_|_company_|_individual_|_none_|_unknown,INR,0.023558069277973256,1.0692409175168438,0.005966808129383173,0.9706558694539978,-0.005070153037444338,2128.304180292413,1
unknown,sms | email | phone | social_media | website | app | unknown | none,none,none,bank,USD,-0.033852078639673884,1.173817730809299,-0.031825238078139854,-0.1294600514918734,-0.0011019470494698972,1248.2893691760592,0
unknown,website,none,verification,none,unknown,0.02474368919478626,-0.06576837264883433,0.06792999976858675,-0.06734954457218,-0.00018800377900506728,3463.2802406489395,0
unknown,sms,sent_money,none,unknown,unknown,-0.0010264156660511746,-0.1168257454022917,-0.09824020920141499,-0.07929623848526952,-0.008009343633836673,-1434.4109811477076,0
upi,email,sent_money,payment,none,unknown,0.005941147870368224,1.0424686733371382,-0.0371993402243277,-0.11685538327111619,-0.010715442576702245,-1384.408488759833,0
upi,sms,utilize,none,unknown,unknown,0.0015836753479969753,-0.01369650854493935,0.014657314887848738,-0.060342093122402164,-0.0007022781696112479,-1959.3210220529108,0
unknown,sms | email | phone | social_media | website | app | unknown | none,none,payment,bank,unknown,0.018578739445501487,0.006653802277455725,0.09553015227704405,0.056234951975872687,0.005114065314600073,-371.5470476472125,0
upi,phone,changed_password,none,unknown,unknown,-0.004909475659016044,0.060987743071166015,1.2020640303664119,0.028153573561029564,0.004222257126433367,1604.2718613419759,0
unknown,email,none,transaction,company,INR,0.0027863207232270014,-2.3021172870315958e-05,-0.07553619730859586,-0.09325916202741784,-0.01080776643076138,-2715.5080192107075,1
upi,email,clicked_link,none,unknown,USD,0.026751587775687223,0.09803767024679769,0.12548684095519866,-0.16273337038658894,-0.006645667192808134,1985.698725857317,1
unknown,phone,clicked_link,payment,none,unknown,0.00866131178677499,-0.16625160211777865,1.2894202071162415,1.1224497770309347,0.005097208868157525,845.6860246199841,0
unknown,none,sent_money,mining,bank,INR,0.0035775660323781465,-0.09711502840816745,1.2064778810615353,-0.06710557200032934,0.002366486471889149,1258.848786932266,0
unknown,sms,shared_credentials,unknown,company,unknown,-0.007494815112120916,1.220319923267535,0.013437638809031238,0.988924071492997,-0.012510956147000186,-1147.3121493511032,1
unknown,email,sent_money,payment,none,USD,0.0018588780675647455,0.923801484083386,-0.028044952005412165,-0.03864750064773966,-0.012858507911567655,842.0540962162302,0
unknown,email,clicked_link,payment,none,unknown,0.017519211140048164,-0.06374499633073086,-0.023160922793390146,-0.05145597430694102,-0.0002274851017985426,-599.081342425113,0
upi,none,sent_money,unknown,law_enforcement,unknown,0.028734122149673212,-0.06959129778430248,0.04159816426401386,0.7818990917212143,0.0006695074375619642,-1820.6786935637692,0
unknown,none,sent_money,credential,cyber_police,unknown,0.008417627545469578,1.0025564308354915,-0.06498559583531116,0.9824213007785229,-0.0012779035357948524,-2649.598092714941,1
crypto,sms,none,none,none,unknown,-0.022792177016188228,-0.02623871304755984,1.0928458989830343,0.05328384610699141,0.007972297771897632,424.4817536711064,0
card,sms,utilize,none,company,unknown,0.027867511746744816,-0.14929592716924844,0.07856110355036587,-0.038630573507874355,0.004248849871377079,28.710049090972237,1
bank,none,shared_credentials,transaction,unknown,unknown,0.008224322808449237,-0.048359995229291096,-0.03962814560943573,0.008854017456229126,-0.00010826173910768381,-143.80154577325368,0
crypto,unknown,none,login,bank,USD,0.004185508362087678,-0.0808413104099121,-0.08753075796657837,1.0662284341024315,-0.003598172348725795,282.8837536914525,0
upi | card | bank | crypto | gift_card | unknown | none,social_media,sent_money,payment,company,unknown,0.011761863589087868,0.9050071733779891,0.9555926824498302,0.7615551303390504,-0.011456567592934484,1349.9051695492528,0
unknown,email,none,payment,unknown,unknown,-0.016540389243508136,0.13403408392285945,0.9204037680815411,0.8736410795279531,-0.00475830695097184,29.665927607205713,1
unknown,app,unknown,verification,bank,unknown,0.0013998473450214511,0.8174945828887685,-0.010563911558562544,1.0079891157836565,5.8209639272234376e-05,-421.549055355757,0
crypto,email,none,none,none,unknown,-0.018497043631251927,0.006656998131265734,-0.09066796993030707,-0.01838420427014118,-0.00809295499128004,-1805.4208590059661,1
unknown,youtube,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,none,none,unknown,0.009842021054576766,-0.09087236776791854,0.000655712029893545,0.7656084960490589,-0.003941789184782175,44.96560008867825,0
unknown,email,sent_money,credential,unknown,unknown,0.026336430927217016,0.9030219234175663,-0.06239872193106061,-0.007433065629399046,0.011728635764807926,-2912.687461474712,0
unknown,email,sent_money,verification,bank,unknown,0.010726789291736784,1.1944294554747255,0.11818800218705688,-0.10155400659818946,-0.010536786276251913,923.9364038501152,0
upi,sms | email | phone | social_media | website | app | unknown | none,clicked_link,payment,individual,unknown,0.02089207167216206,0.042609371729984385,-0.08908433147087273,0.8291789874601275,-0.009623358691820892,1957.2240090885969,0
unknown,unknown,none,trade,none,USD,0.01636596016851317,1.09998230880061,-0.012264907007900925,-0.022547745783845073,-0.008331248665197471,-1293.76130474523,1
unknown,app,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,none,none,unknown,0.010853472532324744,0.9681456389244961,-0.06960158807398545,1.100563813037865,-0.0062278014874322185,3191.792089962415,0
unknown,social_media,sent_money,investment,none,unknown,-0.02752950141849808,-0.0259925117669596,0.02650094659502634,1.042090473395501,-0.00043781065591981256,-55.856844845133665,0
unknown,sms | email | phone | social_media | website | app | unknown | none,sent_money,commerce,bank,unknown,0.03224073639731902,0.908590767698259,-0.03805692547027836,0.06883257186485582,-0.0008111137005208496,1513.5846105027554,0
upi,sms,unknown,none,none,USD,-0.013439951216046853,0.06546281300089012,1.0548643553580028,0.9302909471253207,0.0084987136253654,-675.0315628026469,0
unknown,sms,sent_money,mining,company,unknown,-0.003352147297267155,0.9028752468591984,1.0296658050922938,1.0038790785104312,-0.0038669665478583306,1230.8323829380415,1
unknown,website,shared_credentials,payment,crypto_project,unknown,0.002817561085185467,-0.0713124469449869,0.9178049996425554,0.02219265172690074,-0.011933306344413794,2927.8240945131283,1
upi | card | bank | crypto | gift_card | unknown | none,phone,sent_money,verification,none,unknown,0.02613552729427533,0.9632007358585029,-0.06162240306585093,-0.03068689186995697,-0.0040148550173488735,2731.425826081343,1
unknown,phone,sent_money,transaction,unknown,unknown,0.014288861194543733,0.8918316831272161,0.07713038256122083,-0.023747480501964936,-0.0007097879208963229,-2047.3810524276162,1
card,website,clicked_link,none,bank,unknown,0.031251613234196035,-0.05270915097708408,0.0200842828922983,0.7836162139522255,-0.00353320948258557,-574.5269059495713,0
unknown,website,clicked_link,payment,bank,USD,-0.0026361292879063317,1.0790349208062995,0.038346298537893876,0.11445077362936738,0.008635959462814214,-557.1874706050684,0
unknown,phone,clicked_link,payment,unknown,TON,-0.009458031780471549,0.9654315459131768,0.03830261764361856,0.03944471968699497,0.0017413994276094698,715.9289022332345,1
unknown,email,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,none,unknown,unknown,0.02069133111650765,1.0409287862718377,1.1037410127065708,0.0488128441033344,-0.011638127710869048,-2242.182851770127,0
upi,email,none,none,bank,unknown,-0.023687102187182892,-0.12858907498440172,-0.0041521944724363605,0.7475267332002946,-0.011452350218314268,2239.135867318914,0
bank,sms,none,none,unknown,unknown,-0.021797648283449586,1.1566644128800936,-0.007772166490662079,0.8564532062186365,0.010028691307375664,-459.05457589761596,0
unknown,none,clicked_link,payment,company,unknown,0.0030436993481278195,0.048094221923576964,-0.0492434539722782,0.87982957938528,-0.009088384877871003,385.6853382015916,0
unknown,sms,shared_credentials,payment,bank,unknown,-0.0012443709888340054,0.9999464163716284,0.01630890212046813,0.7132929221434662,-0.009263790698699466,714.1348778490311,0
bank,email,none,none,company,unknown,-0.019084262187785177,-0.13699528186229318,0.9622181877765874,-0.0961979653535662,0.0035772721192226875,336.30300917249394,0
bank,mail,sent_money,none,individual,USD,0.017849419891824505,-0.020272833487109614,0.044321442234438416,-0.10811218679426104,7.713231311274777e-05,903.1498644863842,0
card,website,none,verification,unknown,unknown,0.0005585813174193179,-0.033867947725001506,-0.0411683564344967,0.970756815466567,-0.009753813292693852,2467.072155133158,0
card,unknown,received_credit,none | unknown,none,unknown,0.01896212024208698,0.9531259602148192,0.8341784287849175,-0.08636358125381371,-0.0045639965578485025,518.4878300668684,0
unknown,phone,none,payment,bank,unknown,0.02836316303855156,-0.04301846487983487,0.05999705400899131,0.8473513390354129,-9.418185277580222e-05,480.3502553666685,1
unknown,website,none,none,bank_|_government_|_company_|_individual_|_none_|_unknown,unknown,-0.02425927338751055,0.9272753788374177,-0.06575337254450592,0.029736199848594505,0.003159658318186244,123.66570519117418,0
crypto,website,none,payment,unknown,INR,0.007278752026433276,1.0854034012136977,0.0654788602941593,0.7335130249661825,0.0004963198106450694,963.7446035770876,0
unknown,website,installed_app,none,unknown,unknown,0.004474672520110841,0.9106442568592137,-0.05993971422950986,-0.1450921035751775,-0.002113317259934106,-1252.1802126528446,1
upi,email,abuse,none,company,unknown,-0.0004981113868890072,0.03158527907966806,0.8286708891543151,0.8610200617251358,0.003214285797266665,-580.8988235419653,0
bank,email,clicked_link,transaction,none,unknown,-0.016953845790029547,1.0977857679365197,-0.09038580405920903,0.7814922841153835,-0.006791854198583985,1244.1465887584325,0
unknown,website,none,none,none,unknown,0.015011909225567943,-0.012419685056886513,1.05257881756821,0.9792136963314835,-0.004280521164978931,791.0447633000646,0
