annotation.key_features.payment_method,annotation.key_features.fraud_channel,annotation.key_features.victim_action,annotation.key_features.request_type,annotation.key_features.impersonated_entity,annotation.key_features.currency,annotation.key_features.urgency_level,annotation.psychological_tactics.urgency,annotation.psychological_tactics.fear,annotation.psychological_tactics.authority,annotation.psychological_tactics.reward,annotation.key_features.amount_normalized,annotation.key_features.has_amount
crypto,sms,shared_credentials,payment,none,unknown,-0.0065392169731846184,-0.09156488886837626,0.016827834878969303,-0.1071405756521568,-0.010955246110411909,-426.5384413151603,0
upi,sms,none,none,bank_|_government_|_company_|_individual_|_none_|_unknown,unknown,-0.0033395960348889973,0.98240740094626,0.09067673102656193,0.01657817072192771,-0.0013219844458355388,25748.61320201239,1
unknown,phone,unknown,none,unknown,INR,0.014834291512252146,-0.041551469438082314,0.0038420061113890983,0.05579654016772192,-0.008065322259923421,1362.6183730003816,0
card,email,shared_credentials,payment,unknown,unknown,0.012432380506966894,1.1255677164083502,0.03220588773143445,0.8094174143425126,0.00030116021927888733,861.1844539972242,0
unknown,unknown,none,none,bank,unknown,0.0022033652471746662,1.001644112008098,0.8231884384536413,0.009269123802144336,-0.006121758374859835,582.5192687271814,1
upi,phone,shared_credentials,none,none,unknown,0.007634887538557468,1.0267316093277026,1.224666219261923,1.1042380763461297,0.004435796826564848,-2282.5368650466467,0
upi | card | bank | crypto | gift_card | unknown | none,sms,sent_money,credential,none,unknown,0.016507885446719446,0.8179595356115692,0.05863144227735099,0.09850163019328688,-0.0004017595882609426,980.3294255166577,0
crypto,social_media,sent_money,none,unknown,USD,0.015079365070912003,1.1381662303002225,0.0031672110655289755,-0.10530311734718573,-0.0010311871205122398,269.98200998093427,0
card,website,none,verification,bank_|_government_|_company_|_individual_|_none_|_unknown,USD,-0.007368851181428024,1.0209739083550307,0.05038743755513165,-0.010754185932728286,-0.008917783251305381,2671.7435766093477,0
unknown,discord,shared_credentials,payment,bank,unknown,-0.01937506691596005,0.7988064075976948,1.0912700689742014,-0.018429599148438627,-0.00823785663232267,2052.4084378715766,0
unknown,website,none,payment,none,unknown,0.020796167057259854,1.0635423979425747,-0.033543849041421075,-0.06269736143930303,-0.008512702800580923,276.94628649453796,0
unknown,sms,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,unknown,none,unknown,0.0024180800409552704,0.04494286209228613,0.11733926386751163,-0.06900395797956872,-0.004496473142831718,292.0666821503165,0
unknown,phone,none,none,verizon,unknown,0.00889982116858048,1.083643733452212,-0.02819183845600248,0.7795257936039335,-0.00922251388857029,-2599.739711647868,1
unknown,phone,installed_app,payment,none,unknown,-0.01259807673001964,-0.11711864353877853,0.8048485830657159,1.0448827376717995,-0.008180497100582235,-1106.2021655675264,0
unknown,email,clicked_link,none,bank,unknown,0.011057550483625857,0.1031051502561253,0.014945708162383284,0.04301236235887694,-0.011343206985601399,-2598.079394134848,0
crypto,social_media,installed_app,payment,unknown,unknown,0.012030570712753482,0.8862128453287872,0.046116625685193126,0.9863063924206791,-0.0008217108462090532,834.1743735400053,0
upi,unknown,abuse,verification,twitter,unknown,0.026532260201777687,-0.1457498365898454,-0.04995161587607835,0.9311502105205738,-0.0004193939361870409,-170.1368071992436,0
unknown,email,sent_money,unknown,unknown,unknown,0.023811777083703953,0.015878356891912703,0.10907318690095623,-0.056568243564649484,-0.007760540980749853,-1767.9035769123645,0
upi | card | bank | crypto | gift_card | unknown | none,unknown,none | unknown,payment | verification | login | download | none | unknown,company,unknown,0.004435661019747367,-0.01128781675169853,0.06179818262863078,0.8005278608014444,-0.0004944471373677134,1643.6067555471764,1
upi,sms,changed_password,none,none,unknown,-0.011572589860162736,-0.07271884515166059,0.04672112273082219,-0.06863288142002634,0.008867462944318854,721.2481609446698,0
crypto,sms,sent_money,verification,company,unknown,0.022389381587407227,0.010091985082609889,1.061629063723987,1.0382275434371915,-0.00732612998952481,1996.9034779855078,0
unknown,unknown,none,payment,none,USD,-0.018341619598986735,-0.026886251982738675,-0.07453253260970855,0.07055868881501173,0.0003619241794331119,-1698.0000219848055,1
upi,sms | email | phone | social_media | website | app | unknown | none,shared_credentials,payment,none,unknown,-0.01064445128165824,-0.04298831116572708,0.05193424172272474,0.8211545675152558,-0.0030250228889502793,-1939.0585826047406,0
unknown,sms,sent_money,none | unknown,marketplace,unknown,0.016312943616001194,0.0581895888045776,-0.0006400216997959169,0.06898920084074579,0.0037271734740621097,-980.7310301844559,0
unknown,sms,none,none,unknown,USD,0.008574030673540973,0.8675591581938344,-0.030968161498263435,-0.010524087152274798,0.0033468402100636763,1356.8633552592755,0
unknown,unknown,none,payment,bank_|_government_|_company_|_individual_|_none_|_unknown,INR,-0.005381700708879934,-0.028945440148947284,1.0036624314627103,0.0629340208021728,0.006186826961960481,1855.3351080688976,0
unknown,sms | email | phone | social_media | website | app | unknown | none,sent_money,payment,none,unknown,-0.004510104123080505,1.223155323186548,-0.0070454377385840185,0.08105683632655304,0.000292893319251182,-1802.6643907201044,0
bank,sms,shared_credentials,unknown,company,unknown,0.01546228950392611,0.06008708544156701,1.317211454466137,0.7257972328462501,-0.012625199072123337,-228.41099859353244,0
card,email,received_money,none,unknown,unknown,0.00298721076639475,0.08783193525203181,0.7425012622440572,0.8247624948724035,0.002874876677322147,-261.0844600865225,1
unknown,phone,clicked_link,payment,bank,USD,0.0110496936980409,0.08707010891027006,1.2565803910073825,1.1069905411961238,0.0052852099059595824,1861.2905891809123,0
unknown,website,unknown,payment,none,INR,-0.030406134199557167,0.9251104340499746,0.0026064525951910297,0.0932325090875375,0.011108977193783676,305.14974439820656,1
unknown,sms,clicked_link,payment,none,USD,0.02743972083308779,0.991914877803202,0.11025373861746317,0.9297903824927335,-0.005289287363278993,-2877.1605958298505,0
unknown,sms | email | phone | social_media | website | app | unknown | none,utilize,none | unknown,bank_|_government_|_company_|_individual_|_none_|_unknown,unknown,0.013625063313733742,0.8897864929769246,0.7952008435588094,0.025600695651481216,-0.008126618808501074,-578.0503308073046,0
upi | card | bank | crypto | gift_card | unknown | none,sms | email | phone | social_media | website | app | unknown | none,none,none,unknown,unknown,-0.0170812217930472,0.0513912856054628,-0.040023664603089606,0.833169941408143,-8.755024262853387e-05,-1271.095372811296,1
card,sms,received,transaction,health_department,unknown,-0.010062740692107077,1.1316566233520367,0.01842182480032826,1.1833163198646461,0.004141916087710107,803.0147917784495,1
card,unknown,installed_app,credential,individual,unknown,0.030236086720513523,1.0445904277143323,-0.04840927595082471,1.0372413496787094,-0.01499386105803373,-1325.654884884214,0
upi,email,installed_app,verification,company,unknown,-0.0021767770723969755,-0.054462558401716765,0.09410552669570864,-0.06111951018757237,0.0034176498672873123,-1545.6267926992512,1
unknown,phone,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment | verification | login | download | none | unknown,unknown,unknown,4.249059080237852e-05,0.012142857689387339,0.1012056208289303,0.7589196406347949,-0.007500637308035694,2412.0451536904293,0
crypto,unknown,abuse,verification,instagram,unknown,-0.019151855827116163,0.9720343649730308,1.0045370806018874,0.6682055759419199,-0.004356021724772836,-1731.8243060790667,0
crypto,email,clicked_link,transaction,bank,unknown,-0.019451443973833964,1.0400460949992312,0.030424354560140778,0.8219544051776715,-0.0011455010487238227,1775.664295282166,0
unknown,email,sent_money,payment,unknown,unknown,0.011458128981112039,-0.025336768537484615,1.2270794667704061,1.007283685158832,0.0011359108019814712,1282.5087638601776,0
upi,website,utilize,none,unknown,unknown,-0.0015160827167054183,0.0869963116625852,1.0874868356674572,0.9551832903039832,0.008800618757375962,-1488.221502095921,0
unknown,none,none,none,bank,unknown,0.02425980727929423,0.042324719288774154,0.10358136182576873,-0.041240746275630395,-0.004929325198600464,702.5315254398067,0
upi | card | bank | crypto | gift_card | unknown | none,website,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,download,cowboy1113,USD,0.03241113067172372,0.10032498471555039,0.12805051796944686,0.8805955575142178,-0.008524622444051354,1057.5229453116365,1
unknown,website,abuse,transaction,bank_|_government_|_company_|_individual_|_none_|_unknown,unknown,-0.013141725839218125,-0.004535153820947966,0.9718166100806062,0.7960242640813666,0.00042315820874723703,128.4755336147715,0
upi,sms,none,none,unknown,unknown,0.028052676525216237,0.016768603037444336,1.1237692935080756,0.07073976129405808,0.0011161681583064145,963.6189746947385,0
upi,sms,clicked_link,none,unknown,USD,-0.004815990655957702,1.1915799203546875,0.09832099913080072,0.03197205048110983,-0.002280569863988583,-300.4559960490749,0
unknown,social_media,none,payment,bank,unknown,0.006727940158244548,0.9088840687835797,0.03691444002546042,-0.044036184304772706,-0.006725357717941794,-1781.6864353329588,0
upi,unknown,sent_money,credits,unknown,USD,0.02387816597377308,-0.07391694812543455,0.031629081865932156,-0.0871006361724453,-0.002201767921623381,766.2391336837355,1
unknown,sms,clicked_link,verification,bank,unknown,0.0011824547336921206,-0.16361019196324345,-0.015189991267907732,0.7032598212931498,0.0027096271695878126,-639.0781147234302,0
unknown,phone,sent_money,payment,none,unknown,0.0006838433994964497,-0.11828242509974421,-0.009907074490908862,0.06413045979836035,-0.009028582526639607,1854.3467499790593,1
unknown,unknown,sent_money,commerce,bank,unknown,0.004327599877993779,-0.14628145277971283,0.065718860537853,-0.14915432740905557,-0.007963771658938926,1930.4526493574053,0
unknown,website,received_money,trade,unknown,unknown,-0.00020816255768884648,0.09402844759938532,-0.0005276534470494568,0.047743350298431,-0.00378015770206865,-2820.9819962989222,0
upi,sms | email | phone | social_media | website | app | unknown | none,clicked_link,payment,unknown,unknown,0.008620904016149476,-0.12199918432096467,0.0456196353216715,0.9848606058208175,0.010832404501897168,2870.93333948658,0
card,unknown,none,mining,law_enforcement,unknown,-0.003433610091007244,-0.13207724559212952,-0.02221038257834239,1.00370383692953,0.005593787762038104,-308.55789573019484,0
upi,email,none,none,unknown,unknown,0.005626427668388648,-0.1576662393970738,0.061649574869215344,0.042616574849597015,0.007731488187074677,746.697961702591,0
unknown,phone,unknown,payment,company,USD,0.012013825582929129,-0.08339241812588238,1.235220942288158,-0.04377812342707957,-0.005151840002358602,1004.2597888868266,0
upi,unknown,shared_credentials,none,none,unknown,0.0031937573159341627,1.0236413747147477,1.222007263713012,0.011798013007019343,0.010565063255669815,2480.3358250554024,1
unknown,phone,none,unknown,bank,unknown,0.00210126559160326,0.8908207907844529,0.09552379931679174,-0.07734772298747576,-0.010837265081515455,467.4897093992045,0
upi | card | bank | crypto | gift_card | unknown | none,phone,none | unknown,none,bank,unknown,-0.011576578300793554,1.021816192898081,0.0961076878744672,0.7468095501115269,-0.0018475265958585274,2862.553427741743,0
unknown,email,unknown,none,company,USD,0.006612907462459641,1.097987563106983,0.04500969962696157,0.8341015181737383,0.006439367718820603,623.0923893728391,0
unknown,website,shared_credentials,none,bank,unknown,0.02189447109630085,-0.14363960101471931,0.7747337904830349,0.9774325245792206,0.014382396034031929,1260.3023079311313,1
unknown,website,sent_money,transaction,mechanic_shop,USD,0.01943823007105024,0.8915653169709653,1.1686246844223263,0.025182094391648785,-0.004797458889263398,-51.474406654774654,0
unknown,social_media,none,transaction,none,unknown,0.008767887850674045,0.027165900368837325,1.0466530575283568,0.9338543306471824,-0.0016959500119014253,588.7919886166917,0
crypto,unknown,none,none,bank_|_government_|_company_|_individual_|_none_|_unknown,unknown,-0.012917580532426164,0.9521489446590528,-0.012278589481417294,0.029961643386994842,-0.0011300927259322805,2173.289143007786,0
unknown,unknown,none,transaction,bank_|_government_|_company_|_individual_|_none_|_unknown,USD,0.012304228306628378,0.9276838601313374,0.06966527222863779,-0.09705064077231136,-0.012836543941491835,2573.2934431244,0
upi | card | bank | crypto | gift_card | unknown | none,email,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,none,bank,unknown,-0.004403743283275713,0.13717052560085485,0.8954248567817747,0.9196710835045467,0.0045649718056014425,-778.0813031297718,0
crypto,sms | email | phone | social_media | website | app | unknown | none,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,unknown,company,unknown,0.007400050556128375,-0.09114289557462564,0.059177165855564796,0.7642276746815893,-0.0046814241803204175,-32.031180288244414,0
unknown,sms,shared_credentials,none,none,unknown,0.009920504211370156,-0.0015198772874157845,-0.04162791584301825,1.0023514277366947,-0.0021413502973058342,-2812.078889373274,0
crypto,website,clicked_link,payment | verification | login | download | none | unknown,none,INR,0.01765592047339144,0.010070617864086081,-0.07339553301125559,-0.08579369716381244,-0.006599940681776742,-2566.0223155018602,0
unknown,website,none,credential,unknown,unknown,0.0020547239342912746,0.0789767968424317,1.0637933960759298,0.0009893150050350721,-0.011049512107772257,1003.7018260420728,0
unknown,email,none,payment,company,unknown,0.004461117194667382,1.2054632373007221,0.014389345522017215,0.8267118840678633,-0.0013501230741972323,-744.3209320831664,0
bank,website,clicked_link,payment | verification | login | download | none | unknown,none,unknown,0.010475258378166557,1.0335005646950657,0.0962496937062691,0.06890314433145689,-0.003190990258791917,-2212.2456959028686,1
unknown,unknown,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,trade,verizon,USD,-0.016898060716128826,1.129063967326948,0.9234107268992593,-0.07160892668259988,-0.012412939515909754,-664.1373285652415,0
crypto,email,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment,bank,unknown,-0.006659662823575283,-0.11522035338299681,0.9287521822468964,-0.07582751204578679,-0.004531715212525753,981.294454374743,0
bank,sms,unknown,payment,unknown,unknown,0.03081597691243921,0.14934905181575528,-0.004278961784714135,0.011569764761894284,-0.001455364139015183,605.9978786497882,1
unknown,phone,shared_credentials,payment,bank,unknown,0.005166465967320137,0.9831147940463983,0.10068965743546597,0.02839740405188399,-0.0034496364981348466,920.371813561283,0
unknown,sms | email | phone | social_media | website | app | unknown | none,sent_money,payment,bank,unknown,0.004941994505953611,0.1276914813157599,0.010958386412352151,0.11896719976329166,-0.006396643699233031,849.3806382170911,0
unknown,sms | email | phone | social_media | website | app | unknown | none,none,verification,none,unknown,0.031149402964185575,-0.025176519142418405,1.019110552164585,1.0594982460404294,0.007077632753584625,-2170.7178539128777,0
bank,sms | email | phone | social_media | website | app | unknown | none,sent_money,activation,company,USD,0.022318631328027062,1.0203431401851122,1.2282339731561265,0.9133366166780095,-0.00961212140891355,1355.4002699216305,0
gift_card,website,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,none,none,unknown,0.009813299225374798,-0.1617703185909026,-0.03829229406254489,0.9556938798459439,-0.0009771301460265503,-1663.312750187412,1
card,phone,shared_credentials,none,none,unknown,0.010661689217903196,1.102245900814594,0.03213418942393832,-0.04645093998466632,-0.007280954274510295,-103.26576159198753,1
upi,phone,none | unknown,none,none,unknown,-0.016385152307665563,-0.013258163588944587,1.1160238933667248,0.08042319965777005,0.009775326183775591,-2206.5686145980344,0
unknown,sms | email | phone | social_media | website | app | unknown | none,clicked_link,payment | verification | login | download | none | unknown,none,unknown,0.025224529529245723,1.038200961302958,0.022685036726937922,0.8449927083791192,-0.00524649808294992,1422.5576963890355,0
upi,discord,shared_credentials,credits,bank,INR,0.03689952834039979,0.02437472734258039,0.11460118092417478,0.7211263112751733,-0.012495529681875386,314.22250524535013,0
unknown,sms,sent_money,none,bank_|_government_|_company_|_individual_|_none_|_unknown,unknown,0.031379617527227475,1.0142284169877742,-0.03479872824660963,0.1158980385160476,-0.004809617646075753,-2076.940287665257,0
upi | card | bank | crypto | gift_card | unknown | none,phone,none,replacement,none,unknown,-0.012702257833292678,-0.138373906911236,1.165831445605718,0.9410750852369685,0.004177407712376717,206.5582945765936,0
gift_card,website,sent_money,verification,none,unknown,0.01747709168998869,1.0965881868773946,-0.007246104358607494,0.10425989995235277,-0.0106885240528822,411.7367229439711,1
unknown,sms,sent_money,verification,unknown,unknown,0.010192890687319761,-0.050253551872972604,0.8793074358839044,0.8069902497603196,-0.008081645661121201,-2222.5170202652935,0
crypto,sms,clicked_link,none,cyber_police,unknown,-0.0255370711607536,0.07657952136955502,-0.08383639138872241,0.717079678873279,-0.009531627922382775,-190.89434658305993,0
upi,email,none,none,bank,USD,-0.0019268672924413104,1.1030933451396134,0.06607917640513583,-0.08746171691601719,0.0001571258861822636,-267.369006151686,1
upi,phone,none,none | unknown,none,USD,0.028641208549202865,0.9443467082647258,0.026363398566752846,0.9048964417616682,-0.004647236193240671,630.3534027282772,0
unknown,phone,sent_money,transaction,unknown,unknown,0.0006455245825523572,0.06607526460512202,1.3770533595568855,0.9112553704392596,-0.0028408429658852066,3127.974168702967,0
unknown,none,clicked_link,none,unknown,unknown,-0.002955510782347393,-0.03317391203867499,-0.06976516392286021,0.7699626304839309,0.001937977742910354,1931.9147007124795,0
unknown,unknown,none,payment,government,unknown,-0.032584604037965315,-0.07481185791891186,-0.03474095064863933,0.093297548752991,0.007886065043079158,-150.71318611161388,0
unknown,website,none,payment,company,USD,-0.02084261965085376,1.0299614702423179,0.8166785053310883,0.013109471444988367,-0.012755977363546498,-1502.8182340475357,0
unknown,email,clicked_link,login,bank,INR,0.011252929715440231,0.9023341028013013,1.1837994556219058,0.965328126006502,-0.009578757266492221,2467.462742049268,0
upi,email,shared_credentials,none,netflix,unknown,0.010712012466844981,0.833296714350408,0.09955114686268275,0.8058467453383843,0.005903660902398966,219.9608735948304,1
unknown,sms,sent_money,none,unknown,unknown,0.014900614665740353,0.07236198278875267,-0.044614811616128534,0.10738421091335155,-0.0101248441079447,1803.0609559730328,0
unknown,email,installed_app,none,none,unknown,0.0343279057098194,1.116893654635211,1.1159715404864374,0.8342554729049629,-0.001379295685034209,-2130.1138753498735,0
card,website,sent_money,none,none,unknown,-0.010830688072064663,0.04605894282358884,0.8938311763664187,0.02022979997799656,0.0006046889269654986,-1448.2963330906298,0
unknown,email,sent_money,none,microsoft,unknown,0.02550579360403207,-0.10533270212116937,-0.025640111875093748,-0.06131455675048384,0.0061801923498444,-1217.6216716855124,0
unknown,phone,shared_credentials,unknown,bank_|_government_|_company_|_individual_|_none_|_unknown,USD,0.0036963653078332676,0.1621843079834985,0.9458043770525195,-0.04211627444755448,-0.010267591640583886,1152.485326337543,0
unknown,phone,abuse,none,bank_|_government_|_company_|_individual_|_none_|_unknown,unknown,0.030191320108907006,1.1487568172067144,1.0933684164706774,0.8097691760823287,-0.009871317139069524,2604.557457125604,1
upi,sms,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment | verification | login | download | none | unknown,company,unknown,0.01763379505725179,-0.05293975098821115,0.10785868977250658,0.04602726259506824,-0.005898957470421842,2510.9758305751443,1
unknown,social_media,none | unknown,unknown,bank,unknown,0.004793364728576006,0.01099145760914298,0.1067959768835985,-0.07131818996167431,-0.0008441232843213627,-1058.7443042863263,0
upi,email,sent_money,commerce,company,USD,0.023871645410611823,1.1759436476996783,1.2045182015076996,0.007252227646059095,8.027429358736522e-05,-294.7095732880885,0
card,none,none,none,unknown,unknown,-0.0016602419325185821,0.937314835990319,1.1706938908011297,-0.015072505190518245,0.001523697693500227,716.2550591104028,0
unknown,website,received_credit,payment,netflix,unknown,-0.010004956973313382,-0.11301855263940151,0.8993064093241367,-0.012770898915764458,0.009779449583719941,-1599.16912441817,0
unknown,email,none,none,unknown,unknown,0.005218070763548607,-0.08930405722679649,1.3320415472689047,-0.11114037299655137,-0.004049631390315844,143.5126048157256,0
unknown,email,installed_app,payment | verification | login | download | none | unknown,bank,INR,-0.006321488568022463,0.08941875893158663,-0.11799192319925464,0.7624150638485665,-0.011990209054813218,-2645.611055922037,1
bank,email,none,none,none,unknown,0.012616981467840424,1.0770131361207729,1.0668344140511465,0.0208602607186284,-0.0023486526893675315,-5.503323452470191,1
unknown,email,sent_money,payment,company,unknown,0.01390386858756068,1.1244219412945775,0.029192339573049456,0.11600025882808479,0.006480700391673766,1029.6426392732901,0
unknown,sms | email | phone | social_media | website | app | unknown | none,clicked_link,trade,landlord,unknown,0.0015623076407648047,-0.01823426645925596,0.00044494774441498745,0.8928069049830729,0.0019801350435442334,-212.45251159620864,0
upi,unknown,sent_money,payment,none,unknown,0.0011931332146068807,-0.01193071015186065,-0.013110655572840963,1.0671852875780248,0.00795736780631032,1221.8567679846176,0
unknown,unknown,clicked_link,none,bank,unknown,0.008324787898652769,-0.04597500894745012,1.0348314474429716,0.8493598483916063,-0.003362694782595123,892.1784046757241,1
upi,phone,shared_credentials,none,unknown,unknown,0.01156208885550698,0.9587466689762059,0.006116175131936866,-0.003689224413821999,0.003937009005719906,-259.4669236023681,0
upi,website,unknown,none,company,USD,-0.020144656446275618,-0.16719750411886616,-0.08609241342513056,-0.09740960980225291,0.008238715455893844,569.3743129288439,0
upi,sms,none,none,unknown,unknown,0.012375972199712449,-0.10078992433797097,0.03813568932044851,0.7433343697094104,-0.00315623972886081,1933.9144230043562,1
crypto,email,shared_credentials,unknown,bank,unknown,0.0007168770980479819,0.8941296418906863,1.2669280576301303,0.06571254004915544,0.0038160810876127793,1311.1883384257321,0
upi | card | bank | crypto | gift_card | unknown | none,sms | email | phone | social_media | website | app | unknown | none,sent_money,none,unknown,unknown,0.016498301811720323,1.205711409805592,1.3463535696003226,-0.09975598552033052,0.0015161679725965306,-1445.1189046506418,0
unknown,website,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment,none,USD,0.0075852298724974985,0.868841229598719,0.7564927669151601,1.1254780609115544,0.002394146873566995,2060.5706962852655,1
unknown,email,none,commerce,unknown,USD,0.00014973532886176783,1.0223709930343918,0.024285201468109672,0.9561228923579915,0.009528946511081495,-1848.3661618526664,0
venmo,sms,shared_credentials,unknown,bank_|_government_|_company_|_individual_|_none_|_unknown,CROWNS,-0.004686289853472512,0.018299268012034672,0.05218951911880896,-0.10426813250895639,-0.0006871714141649646,-218.33632479128664,0
unknown,sms | email | phone | social_media | website | app | unknown | none,utilize,transaction,none,unknown,0.02944349823603108,1.0575666203025529,0.11342394304909675,-0.06214042622127245,0.004084333888196025,-1068.9416988949408,0
upi,website,utilize,none,none,unknown,-0.028790963651382513,1.0108085004906635,0.8847037516194585,0.0007760640533025491,0.0015946394373516069,191.50722422098988,0
upi,unknown,unknown,none,unknown,CROWNS,-0.009993184436586124,-0.09140978699521494,-0.018942780397975815,-0.09255399454178466,0.0005338594632737202,-268.74526926534134,0
unknown,app,none,none | unknown,unknown,INR,-0.010216965663852988,0.9310538785016391,-0.09364491559404922,0.8414179758021003,-0.009972661517848648,-1245.0686097788832,1
upi,sms,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment,none,unknown,-0.015474508508840912,-0.04632255982823691,0.0009682681502323066,0.9108288614740985,-0.011216153223831694,-136.5508076196126,0
upi,unknown,abuse,transaction,unknown,USD,-0.011712195395561545,-0.11090991790218686,0.7199673856144092,-0.018854223528150714,-0.0005156710568710947,21.985179932446883,0
unknown,phone,clicked_link,none,none,unknown,0.017544094964256417,-0.0602832533488687,0.04270293117426777,0.7193595684232201,0.0006204615974065932,1353.049510546976,0
upi,email,installed_app,credential,individual,unknown,0.020737091361818078,0.07274665309861106,0.03877327756241881,0.8819899956035103,-0.002942177947196745,1444.2197604945693,0
unknown,phone,clicked_link,none,bank,unknown,0.005412403266728331,-0.12378849329582682,0.7645860040817181,0.0858591572839233,-0.007036862885173515,734.0738746242808,0
unknown,phone,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,none,crypto_project,unknown,0.008206640300264268,0.01597200590973214,0.03241778900363384,-0.0192411476905772,-3.299163752279444e-05,1681.514366061245,0
