annotation.is_fraud,annotation.fraud_type,annotation.fraud_labels.transaction_upi_fraud,annotation.fraud_labels.transaction_card_fraud,annotation.fraud_labels.transaction_bank_transfer,annotation.fraud_labels.commerce_nondelivery,annotation.fraud_labels.commerce_fake_seller,annotation.fraud_labels.credential_phishing,annotation.fraud_labels.social_authority_scam,annotation.fraud_labels.social_urgency_scam,annotation.fraud_labels.meta_victim_story,annotation.fraud_labels.meta_fraud_question,annotation.key_features.payment_method,annotation.key_features.fraud_channel,annotation.key_features.victim_action,annotation.key_features.request_type,annotation.key_features.impersonated_entity,annotation.key_features.amount_mentioned,annotation.key_features.currency,annotation.key_features.urgency_level,annotation.psychological_tactics.urgency,annotation.psychological_tactics.fear,annotation.psychological_tactics.authority,annotation.psychological_tactics.reward,annotation.key_features.amount_normalized,annotation.key_features.has_amount
1,social_engineering,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,unknown,website,installed_app,piracy,none,unknown,unknown,0.9,1.0,0.0,0.0,0.0,,0.0
1,transaction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,upi,sms,sent_money,payment,company,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0.0
1,transaction,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,bank,email,deposit_money,payment,valbury_capital_management,70000,USD,1.0,1.0,1.0,1.0,0.0,70000.0,1.0
1,social_engineering,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,unknown,email,reported_and_blocked,none,unknown,unknown,unknown,0.9,1.0,1.0,0.0,0.0,,0.0
1,transaction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,upi,sms,sent_money,payment,bank,1000,INR,0.8,1.0,0.0,1.0,0.0,1000.0,1.0
1,transaction,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bank,email,sent_money,payment,company,100,unknown,0.5,1.0,0.0,1.0,0.0,100.0,1.0
1,social_engineering,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,unknown,social_media,none,none,individual,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0.0
1,transaction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,crypto,app,withdrew_funds,recovery,defi_platform,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0.0
0,none,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bank,email,none,payment,company,200,unknown,1.0,1.0,0.0,1.0,0.0,200.0,1.0
1,transaction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,upi,phone,sent_money,payment,bank,unknown,unknown,1.0,1.0,0.0,1.0,0.0,,0.0
1,transaction,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,upi,sms,sent_money,payment,none,unknown,unknown,1.0,1.0,1.0,0.0,0.0,,0.0
1,commerce,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,card,website,opened_box,commerce,exotic_pet_store,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0.0
1,transaction,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bank,phone,none,transaction,bank,30Lac Rs,INR,1.0,1.0,1.0,1.0,0.0,30.0,1.0
1,transaction,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,bank,website,sent_money,transaction,none,1600 GBP,GBP,0.8,1.0,1.0,0.0,0.0,1600.0,1.0
1,transaction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,crypto,sms,sent_money,payment,unknown,unknown,unknown,1.0,1.0,1.0,0.0,0.0,,0.0
1,social_engineering,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,upi,social_media,reported,none,linkedin,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0.0
1,transaction,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,unknown,sms,sent_money,payment,individual,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0.0
1,social_engineering,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,unknown,phone,none,credential,google,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0.0
1,credential,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,unknown,email,changed_password,login,irctc,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0.0
1,transaction,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,bank,website,deposited_money,payment,none,10000,USD,0.8,1.0,1.0,0.0,0.0,10000.0,1.0
1,transaction,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,card,social_media,clicked_link,payment,company,unknown,unknown,0.0,1.0,0.0,1.0,0.0,,0.0
0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,,0.0
1,transaction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,unknown,website,clicked_link,none,company,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0.0
0,none,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,upi,phone,shared_credentials,verification,bank,unknown,unknown,0.0,1.0,1.0,1.0,0.0,,0.0
0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,website,clicked_link,none,company,unknown,unknown,0.0,0.0,0.0,1.0,0.0,,0.0
1,transaction,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,upi,sms,sent_money,payment,bank,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0.0
1,social_engineering,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,unknown,discord,none,none,unknown,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0.0
1,transaction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,upi,email,received_money,none,unknown,2 lakhs,INR,0.5,1.0,1.0,0.0,0.0,200000.0,1.0
1,commerce,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,unknown,website,installed_app,download,company,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0.0
1,commerce,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,upi,phone,sent_money,payment,company,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0.0
1,transaction,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,card,phone,shared_credentials,none,front_desk,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0.0
1,transaction,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,card,phone,signed_document,payment,insurance_company,$99,USD,0.5,1.0,1.0,1.0,0.0,99.0,1.0
1,commerce,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bank,phone,installed_app,verification,insurance_company,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0.0
1,commerce,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,bank,email,none,commerce,company,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0.0
1,transaction,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,card,unknown,sent_money,payment,company,unknown,unknown,0.5,1.0,0.0,0.0,0.0,,0.0
1,social_engineering,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,unknown,phone,sent_money,payment,police_department,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0.0
1,transaction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,crypto,website,invested,transaction,unknown,0.5% daily bonus,unknown,0.9,1.0,0.0,0.0,0.0,0.5,1.0
1,transaction,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,upi,email,sent_money,payment,bank,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0.0
1,transaction,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bank,sms,sent_money,transaction,robinhood,100,USD,0.8,1.0,0.0,1.0,0.0,100.0,1.0
1,meta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,unknown,website,none,none,none,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0.0
1,commerce,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,card,email,clicked_link,commerce,company,20,USD,0.5,1.0,0.0,0.0,0.0,20.0,1.0
1,transaction,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bank,email,sent_money,payment,individual,$600,USD,0.5,1.0,0.0,0.0,0.0,600.0,1.0
0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,social_media,none,none,none,unknown,unknown,0.0,1.0,0.0,0.0,0.0,,0.0
1,transaction,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,card,sms,none,payment,bank,unknown,INR,1.0,1.0,1.0,1.0,0.0,,0.0
1,commerce,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,card,email,clicked_link,payment,company,1000,unknown,0.5,1.0,1.0,1.0,0.0,1000.0,1.0
1,commerce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,bank,website,clicked_link,payment,company,unknown,unknown,0.9,1.0,0.0,0.0,0.0,,0.0
1,transaction,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bank,email,sent_money,payment,none,140,unknown,0.8,1.0,1.0,0.0,0.0,140.0,1.0
1,commerce,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,bank,email,sent_money,payment,company,unknown,unknown,0.7,1.0,0.0,1.0,0.0,,0.0
1,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,unknown,none,none,none,company,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0.0
1,transaction,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,upi,sms,sent_money,payment,company,unknown,INR,0.8,1.0,1.0,1.0,0.0,,0.0
1,social_engineering,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,unknown,phone,none,none,police,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0.0
1,transaction,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bank,phone,none,none,company,unknown,unknown,0.9,1.0,0.0,0.0,0.0,,0.0
1,transaction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,crypto,sms,clicked_link,transaction,elon_musk,"$2,500",USD,1.0,1.0,0.0,1.0,0.0,2500.0,1.0
0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,unknown,phone,none,none,none,none,unknown,0.0,1.0,0.0,0.0,0.0,,0.0
1,transaction,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,card,website,sent_money,payment,company,8000,CAD,0.0,1.0,1.0,1.0,0.0,8000.0,1.0
1,social_engineering,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,unknown,sms,shared_credentials,verification,instagram,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0.0
1,commerce,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,upi,website,sent_money,payment,company,300,INR,1.0,1.0,0.0,1.0,0.0,300.0,1.0
1,commerce,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,upi,website,sent_money,commerce,none,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0.0
1,meta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,unknown,none,none,none,none,unknown,unknown,0.0,0.0,0.0,0.0,0.0,,0.0
1,advanced,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,unknown,website,installed_app,malware_installation,none,unknown,unknown,0.9,1.0,0.0,0.0,0.0,,0.0
1,transaction,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,bank,website,sent_money,payment,company,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0.0
1,transaction,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,bank,sms,sent_money,payment,none,1000,USD,1.0,1.0,1.0,0.0,0.0,1000.0,1.0
1,social_engineering,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,unknown,sms,shared_credentials,verification,discord_moderator,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0.0
1,transaction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,upi,phone,sent_money,payment,company,"$350, $250, $226",USD,1.0,1.0,1.0,1.0,0.0,350.0,1.0
1,transaction,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,bank,sms,sent_money,payment,company,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0.0
1,transaction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,upi,email,sent_money,payment,company,2550,EUR,1.0,1.0,0.0,1.0,0.0,2550.0,1.0
1,social_engineering,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,unknown,app,installed_app,none,individual,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0.0
1,social_engineering,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,unknown,email,none,none,microsoft,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0.0
1,social_engineering,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,upi,email,shared_credentials,login,bank,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0.0
