annotation.is_fraud,annotation.fraud_type,annotation.fraud_labels.transaction_upi_fraud,annotation.fraud_labels.transaction_card_fraud,annotation.fraud_labels.transaction_bank_transfer,annotation.fraud_labels.commerce_nondelivery,annotation.fraud_labels.commerce_fake_seller,annotation.fraud_labels.credential_phishing,annotation.fraud_labels.social_authority_scam,annotation.fraud_labels.social_urgency_scam,annotation.fraud_labels.meta_victim_story,annotation.fraud_labels.meta_fraud_question,annotation.key_features.payment_method,annotation.key_features.fraud_channel,annotation.key_features.victim_action,annotation.key_features.request_type,annotation.key_features.impersonated_entity,annotation.key_features.amount_mentioned,annotation.key_features.currency,annotation.key_features.urgency_level,annotation.psychological_tactics.urgency,annotation.psychological_tactics.fear,annotation.psychological_tactics.authority,annotation.psychological_tactics.reward,annotation.key_features.amount_normalized,annotation.key_features.has_amount
1,advanced,0,0,1,0,0,0,0,1,1,0,bank,phone,sent_money,transaction,company,unknown,unknown,1.0,1.0,1.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,1,1,0,0,unknown,email,none,none,government,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,card,in_store,inputting_incorrect_information,application,salesperson,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,website,used_credentials,payment,individual,100,USD,0.8,1.0,0.0,0.0,0.0,100.0,1
1,social_engineering,0,0,0,0,0,1,0,0,0,0,crypto,phone,none,verification,bank,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,1,1,1,0,bank,phone,sent_money,payment,government,$2.5 million,USD,1.0,1.0,1.0,1.0,0.0,2500000.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,email,sent_money,payment,unknown,1500,unknown,0.8,1.0,1.0,0.0,0.0,1500.0,1
0,none,0,0,0,0,0,0,0,0,0,0,card,website,clicked_link,payment,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,unknown,website,clicked_link,none,company,unknown,unknown,0.9,1.0,0.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,0,1,1,0,unknown,sms,sent_money,none,individual,unknown,unknown,1.0,1.0,0.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,bank,phone,sent_money,payment,company,unknown,unknown,0.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,email,clicked_link,transaction,paypal,"$1,300",USD,0.8,1.0,1.0,1.0,0.0,1300.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,clicked_link,download,unknown,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,commerce,0,0,0,0,0,0,0,0,0,0,unknown,website,clicked_photographs,none,amazon_india,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,1,0,0,bank,email,none,payment,unknown,unknown,unknown,1.0,1.0,0.0,0.0,0.0,,0
1,credential,0,0,0,0,0,1,0,0,0,0,unknown,email,shared_credentials,credential,individual,unknown,unknown,0.9,1.0,1.0,0.0,0.0,,0
1,commerce,0,0,0,1,0,0,0,0,0,0,upi,email,sent_money,payment,company,2145,INR,0.8,0.8,0.0,0.0,0.0,2145.0,1
1,transaction,1,0,0,0,0,0,1,1,0,1,upi,phone,sent_money,payment,flipkart_agency,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,email,sent_money,payment,company,unknown,unknown,0.0,1.0,1.0,1.0,0.0,,0
0,none,0,0,0,0,0,0,0,0,0,0,upi | card | bank | crypto | gift_card | unknown | none,sms | email | phone | social_media | website | app | unknown | none,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment | verification | login | download | none | unknown,bank_|_government_|_company_|_individual_|_none_|_unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,website,sent_money,payment,company,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,sent_money,transaction,none,unknown,unknown,0.9,1.0,0.0,0.0,0.0,,0
1,transaction,0,1,1,0,0,0,0,0,0,0,bank,website,sent_money,payment,company,$1.95,USD,0.7,1.0,0.0,1.0,0.0,1.95,1
1,transaction,0,0,0,0,0,0,0,0,0,0,crypto,social_media,sent_money,payment,unknown,unknown,unknown,0.0,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,sent_money,payment,bank,unknown,unknown,0.9,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,unknown,phone,none,payment,company,$625,USD,0.8,1.0,0.0,1.0,0.0,625.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,phone,sent_money,payment,none,11000,unknown,0.8,1.0,0.0,0.0,0.0,11000.0,1
1,commerce,0,0,0,1,0,0,0,0,1,0,upi,email,sent_money,payment,company,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,email,shared_credentials,payment,unknown,60000,INR,0.5,1.0,1.0,0.0,0.0,60000.0,1
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,sms,none,none,unknown,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,website,clicked_link,transaction,car_dealer,unknown,unknown,0.5,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,sent_money,payment,seller,200000,USD,0.8,1.0,1.0,0.0,0.0,200000.0,1
1,commerce,0,0,0,1,0,0,0,0,0,0,upi,website,sent_money,payment,company,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,1,0,bank,phone,physically_went_to_bank,transaction,none,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,telegram,sent_money,payment,unknown,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,0,1,0,0,0,0,0,0,crypto,unknown,none,payment,unknown,$100,USD,0.5,1.0,0.0,0.0,0.0,100.0,1
1,commerce,0,0,0,1,1,0,0,0,0,0,bank,sms,sent_money,commerce,artist,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,sms,sent_money,payment,bank,135,unknown,0.8,1.0,1.0,1.0,0.0,135.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,none,transaction,company,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,social_engineering,0,0,1,0,0,0,0,0,1,0,bank,phone,sent_money,payment,individual,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,website,installed_app,piracy,none,unknown,unknown,0.9,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,upi,sms,sent_money,payment,company,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,email,deposit_money,payment,valbury_capital_management,70000,USD,1.0,1.0,1.0,1.0,0.0,70000.0,1
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,email,reported_and_blocked,none,unknown,unknown,unknown,0.9,1.0,1.0,0.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,sms,sent_money,payment,bank,1000,INR,0.8,1.0,0.0,1.0,0.0,1000.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,sent_money,payment,company,100,unknown,0.5,1.0,0.0,1.0,0.0,100.0,1
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,social_media,none,none,individual,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,crypto,app,withdrew_funds,recovery,defi_platform,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
0,none,0,0,1,0,0,0,0,0,0,0,bank,email,none,payment,company,200,unknown,1.0,1.0,0.0,1.0,0.0,200.0,1
1,transaction,1,0,0,0,0,0,0,1,0,0,upi,phone,sent_money,payment,bank,unknown,unknown,1.0,1.0,0.0,1.0,0.0,,0
1,transaction,1,0,1,0,0,0,0,1,1,0,upi,sms,sent_money,payment,none,unknown,unknown,1.0,1.0,1.0,0.0,0.0,,0
1,commerce,0,1,0,0,0,0,0,0,1,0,card,website,opened_box,commerce,exotic_pet_store,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,transaction,0,1,1,0,0,0,0,0,0,0,bank,phone,none,transaction,bank,30Lac Rs,INR,1.0,1.0,1.0,1.0,0.0,30.0,1
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,sent_money,transaction,none,1600 GBP,GBP,0.8,1.0,1.0,0.0,0.0,1600.0,1
1,transaction,1,0,0,0,0,0,0,1,0,0,crypto,sms,sent_money,payment,unknown,unknown,unknown,1.0,1.0,1.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,upi,social_media,reported,none,linkedin,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,0,1,1,0,0,unknown,sms,sent_money,payment,individual,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,1,1,0,0,unknown,phone,none,credential,google,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,credential,0,0,0,0,0,1,0,0,0,0,unknown,email,changed_password,login,irctc,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,deposited_money,payment,none,10000,USD,0.8,1.0,1.0,0.0,0.0,10000.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,social_media,clicked_link,payment,company,unknown,unknown,0.0,1.0,0.0,1.0,0.0,,0
0,none,0,0,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,1,0,unknown,website,clicked_link,none,company,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
0,none,0,0,0,0,0,1,0,0,0,0,upi,phone,shared_credentials,verification,bank,unknown,unknown,0.0,1.0,1.0,1.0,0.0,,0
0,none,0,0,0,0,0,0,0,0,0,0,unknown,website,clicked_link,none,company,unknown,unknown,0.0,0.0,0.0,1.0,0.0,,0
1,transaction,1,0,1,0,0,0,0,0,0,0,upi,sms,sent_money,payment,bank,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,discord,none,none,unknown,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,email,received_money,none,unknown,2 lakhs,INR,0.5,1.0,1.0,0.0,0.0,200000.0,1
1,commerce,0,0,0,1,1,0,0,0,0,0,unknown,website,installed_app,download,company,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0
1,commerce,0,0,0,1,0,0,0,0,0,0,upi,phone,sent_money,payment,company,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,phone,shared_credentials,none,front_desk,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,phone,signed_document,payment,insurance_company,$99,USD,0.5,1.0,1.0,1.0,0.0,99.0,1
1,commerce,0,0,0,0,1,0,0,0,0,0,bank,phone,installed_app,verification,insurance_company,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,commerce,0,0,0,1,0,0,0,0,0,0,bank,email,none,commerce,company,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,unknown,sent_money,payment,company,unknown,unknown,0.5,1.0,0.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,phone,sent_money,payment,police_department,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,1,0,crypto,website,invested,transaction,unknown,0.5% daily bonus,unknown,0.9,1.0,0.0,0.0,0.0,0.5,1
1,transaction,0,1,0,0,0,0,0,0,0,0,upi,email,sent_money,payment,bank,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,sms,sent_money,transaction,robinhood,100,USD,0.8,1.0,0.0,1.0,0.0,100.0,1
1,meta,0,0,0,0,0,0,0,0,1,0,unknown,website,none,none,none,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,commerce,0,1,0,0,0,0,0,0,0,0,card,email,clicked_link,commerce,company,20,USD,0.5,1.0,0.0,0.0,0.0,20.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,sent_money,payment,individual,$600,USD,0.5,1.0,0.0,0.0,0.0,600.0,1
0,none,0,0,0,0,0,0,0,0,0,0,unknown,social_media,none,none,none,unknown,unknown,0.0,1.0,0.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,1,0,0,card,sms,none,payment,bank,unknown,INR,1.0,1.0,1.0,1.0,0.0,,0
1,commerce,0,1,0,0,0,0,0,0,0,0,card,email,clicked_link,payment,company,1000,unknown,0.5,1.0,1.0,1.0,0.0,1000.0,1
1,commerce,0,0,0,0,0,0,0,0,1,0,bank,website,clicked_link,payment,company,unknown,unknown,0.9,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,sent_money,payment,none,140,unknown,0.8,1.0,1.0,0.0,0.0,140.0,1
1,commerce,0,0,1,1,0,0,0,0,0,0,bank,email,sent_money,payment,company,unknown,unknown,0.7,1.0,0.0,1.0,0.0,,0
1,none,0,0,0,0,0,0,0,0,1,0,unknown,none,none,none,company,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,transaction,1,0,0,1,0,0,0,0,0,0,upi,sms,sent_money,payment,company,unknown,INR,0.8,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,phone,none,none,police,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,phone,none,none,company,unknown,unknown,0.9,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,1,0,crypto,sms,clicked_link,transaction,elon_musk,"$2,500",USD,1.0,1.0,0.0,1.0,0.0,2500.0,1
0,none,0,0,0,0,0,0,0,0,1,0,unknown,phone,none,none,none,none,unknown,0.0,1.0,0.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,website,sent_money,payment,company,8000,CAD,0.0,1.0,1.0,1.0,0.0,8000.0,1
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,sms,shared_credentials,verification,instagram,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,commerce,0,0,0,1,0,0,0,0,0,0,upi,website,sent_money,payment,company,300,INR,1.0,1.0,0.0,1.0,0.0,300.0,1
1,commerce,0,0,0,1,0,0,0,0,0,0,upi,website,sent_money,commerce,none,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,meta,0,0,0,0,0,0,0,0,1,0,unknown,none,none,none,none,unknown,unknown,0.0,0.0,0.0,0.0,0.0,,0
1,advanced,0,0,0,0,0,1,0,0,0,0,unknown,website,installed_app,malware_installation,none,unknown,unknown,0.9,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,sent_money,payment,company,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,1,0,0,bank,sms,sent_money,payment,none,1000,USD,1.0,1.0,1.0,0.0,0.0,1000.0,1
1,social_engineering,0,0,0,0,0,1,1,1,0,0,unknown,sms,shared_credentials,verification,discord_moderator,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,1,0,upi,phone,sent_money,payment,company,"$350, $250, $226",USD,1.0,1.0,1.0,1.0,0.0,350.0,1
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,sms,sent_money,payment,company,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,email,sent_money,payment,company,2550,EUR,1.0,1.0,0.0,1.0,0.0,2550.0,1
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,app,installed_app,none,individual,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,email,none,none,microsoft,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,1,1,0,0,upi,email,shared_credentials,login,bank,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,website,sent_money,payment,none,unknown,unknown,0.9,1.0,1.0,0.0,0.0,,0
1,social_engineering,0,1,0,0,0,0,1,1,0,0,card,phone,clicked_link,verification,law_enforcement_/_fbi,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,pig_butchering,0,0,0,0,0,0,0,0,1,0,unknown,website,none,none,unknown,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,none,sent_money,payment,company,250000,USD,0.8,1.0,0.0,0.0,0.0,250000.0,1
1,transaction,0,0,0,0,0,0,0,0,0,0,upi,email,sent_money,payment,bank,unknown,unknown,0.9,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,phone,clicked_link,payment,company,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,1,0,0,card,phone,shared_credentials,verification,bank,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,unknown,sent_money,payment,none,4000,USD,0.5,1.0,1.0,0.0,0.0,4000.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,unknown,phone,none,none,none,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,crypto,unknown,withdrew_commission,none,unknown,$800,USD,1.0,1.0,0.0,0.0,0.0,800.0,1
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,website,sent_money,payment,unknown,1000,INR,0.5,1.0,0.0,0.0,0.0,1000.0,1
1,commerce,0,0,0,1,1,0,0,1,0,0,bank,website,clicked_link,payment,company,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,1,0,1,0,0,0,0,0,bank,email,sent_money,payment,unknown,375,USD,0.9,1.0,0.0,0.0,0.0,375.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,sms,sent_money,payment,none,8000,unknown,1.0,1.0,1.0,0.0,0.0,8000.0,1
1,transaction,1,0,0,0,0,0,0,1,0,0,upi,telegram,sent_money,payment,unknown,unknown,unknown,1.0,1.0,1.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,1,1,0,0,unknown,phone,shared_credentials,verification,microsoft_security_team,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,0,0,0,unknown,social_media,none,none,development_authority,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
0,none,0,0,0,0,0,0,0,0,0,0,upi,email,clicked_link,verification,bank,unknown,unknown,0.0,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,email,sent_money,payment,company,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,email,shared_credentials,login,government,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,sms,sent_money,payment,unknown,2400,unknown,1.0,1.0,1.0,0.0,0.0,2400.0,1
1,commerce,0,0,0,0,0,0,0,0,0,0,bank,website,clicked_link,commerce,company,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,email,clicked_link,none,unknown,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,1,1,0,bank,phone,sent_money,payment,none,$150,USD,1.0,1.0,0.0,0.0,0.0,150.0,1
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,discord,shared_credentials,none,none,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,clicked_link,payment,none,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
0,none,0,0,0,0,0,0,0,0,0,0,upi,sms,sent_money,payment,none,$650,USD,0.0,0.0,0.0,0.0,0.0,650.0,1
1,transaction,1,0,1,0,0,0,0,0,0,0,upi,phone,none,transaction,bank,"$2,500",USD,1.0,1.0,0.0,1.0,0.0,2500.0,1
1,social_engineering,0,0,0,0,0,1,1,1,0,0,unknown,sms,shared_credentials,none,bank,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,commerce,0,0,0,0,1,0,0,0,0,0,unknown,website,clicked_link,commerce,none,unknown,unknown,0.5,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,sent_money,payment,company,3000,CAD,1.0,1.0,1.0,1.0,0.0,3000.0,1
1,pig_butchering,0,0,0,0,0,0,1,1,0,0,unknown,telegram,none,none,none,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,email,clicked_link,payment,paypal,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,telegram,sent_money,transaction,crypto_exchange,$70,USD,0.8,1.0,0.0,0.0,0.0,70.0,1
1,social_engineering,0,0,0,0,0,0,1,1,0,0,crypto,email,clicked_link,transaction,unknown,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,1,0,0,upi,sms,sent_money,payment,unknown,2400,INR,1.0,1.0,1.0,0.0,0.0,2400.0,1
1,commerce,0,1,0,0,0,0,0,0,0,0,gift_card,website,used_gift_card,transaction,starbucks,$120.00,USD,0.5,0.0,0.0,1.0,0.0,120.0,1
1,pig_butchering,0,0,0,0,0,0,1,1,1,0,crypto,website,invested,transaction,ark_invest,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,1,1,0,0,unknown,phone,none,none,dea,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
